Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
1,502,1,0.01,0.01,0.0,0.0,0.0,-0.01,0.0,0.08,-0.18,0.01,0.04
0,503,1,0.04,0.05,0.0,0.0,0.0,0.08,0.02,0.05,0.0,0.03,0.1
0,504,0,0.08,0.09,0.01,0.0,-0.01,0.05,0.05,0.02,0.03,0.05,0.13
1,505,0,0.17,0.05,0.01,0.01,0.02,0.09,0.05,-0.02,0.02,0.02,0.11
1,506,1,0.25,0.0,0.01,0.02,0.01,0.0,0.02,0.01,0.01,0.03,0.01
1,507,1,0.33,-0.03,0.01,0.03,0.01,0.02,-0.01,0.02,0.02,0.05,-0.08
1,508,1,-0.1,-0.01,-0.01,-0.03,-0.01,-0.03,-0.03,0.0,0.01,0.02,-0.04
1,509,1,-0.26,-0.01,-0.01,-0.02,-0.01,-0.05,-0.02,-0.02,0.01,-0.02,-0.02
1,510,1,-0.36,0.01,-0.01,-0.02,0.0,-0.03,-0.01,0.0,0.01,0.0,0.02
1,511,1,-0.05,0.0,0.0,0.02,0.0,-0.01,0.0,0.03,-0.01,-0.01,-0.02
1,512,1,-0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.06,-0.01,-0.01,0.01
0,513,1,-0.06,-0.05,-0.01,-0.05,-0.01,-0.06,-0.02,-0.07,-0.04,-0.14,-0.07
0,514,0,-0.01,-0.02,0.0,-0.06,0.0,-0.01,-0.01,-0.03,-0.03,-0.05,-0.01
1,515,0,-0.01,-0.02,-0.01,-0.04,0.01,0.01,-0.01,-0.03,0.0,-0.03,-0.05
1,516,1,0.02,0.03,0.01,-0.01,0.02,0.06,0.0,0.02,0.0,0.08,0.03
0,517,1,-0.07,0.0,0.0,0.0,0.01,0.03,0.01,-0.12,-0.01,-0.08,-0.02
0,518,0,-0.04,0.03,0.0,-0.04,0.01,0.06,0.01,-0.12,-0.03,-0.06,0.05
1,519,0,0.03,0.05,0.0,0.02,0.04,0.02,0.02,-0.02,0.05,0.06,0.1
0,520,1,0.11,0.05,0.0,0.04,0.03,0.0,0.01,0.1,0.08,0.18,0.11
0,521,0,0.08,0.01,0.0,0.09,0.0,-0.03,0.02,0.09,0.06,0.11,0.06
1,522,0,0.05,-0.01,0.01,0.08,-0.02,0.01,0.01,0.05,0.04,0.04,-0.02
1,523,1,0.03,0.0,0.01,0.04,-0.01,0.01,0.03,0.0,0.01,0.01,-0.02
0,524,1,0.05,0.0,0.0,0.0,-0.02,-0.02,-0.01,0.01,0.01,0.03,-0.02
1,525,0,-0.01,0.0,-0.01,-0.02,-0.03,-0.03,0.0,0.03,-0.04,-0.05,0.0
1,526,1,-0.01,0.01,-0.01,-0.02,-0.02,-0.03,-0.02,0.08,0.0,0.0,0.02
0,527,1,-0.05,0.02,0.0,-0.01,0.0,-0.02,0.01,0.15,0.0,0.0,0.02
1,528,0,-0.02,-0.01,0.0,-0.02,0.01,-0.01,-0.01,0.08,0.02,0.02,-0.02
1,529,1,-0.02,-0.02,0.0,0.02,-0.01,0.0,-0.01,0.2,-0.02,-0.04,-0.03
1,530,1,0.0,-0.03,0.0,-0.01,0.01,0.01,-0.01,0.05,0.02,-0.03,-0.03
0,531,1,0.01,-0.01,0.0,0.03,0.0,0.0,0.01,0.01,0.02,0.0,0.02
1,532,0,0.0,-0.02,0.0,0.01,0.02,0.02,0.01,-0.12,0.03,0.01,-0.01
0,533,1,0.0,-0.02,0.0,0.06,-0.01,0.01,0.02,-0.05,-0.02,-0.02,-0.02
1,534,0,0.0,-0.02,0.0,0.01,-0.01,0.01,-0.01,0.05,-0.02,0.0,-0.03
1,535,1,0.0,-0.02,0.0,-0.01,-0.01,0.0,-0.01,0.04,-0.03,0.0,0.02
0,536,1,-0.01,-0.02,0.0,-0.02,0.0,0.0,-0.03,0.03,0.0,0.02,0.01
1,537,0,-0.01,-0.02,0.0,-0.04,0.0,0.01,-0.02,0.0,-0.02,-0.03,-0.01
1,538,1,-0.02,-0.02,0.0,0.02,-0.02,-0.03,-0.02,-0.04,-0.02,-0.05,-0.05
1,539,1,-0.03,-0.02,-0.01,0.0,-0.02,0.0,-0.01,-0.1,-0.04,-0.07,-0.04
0,540,1,-0.01,-0.01,0.0,0.04,-0.02,-0.01,0.0,-0.12,-0.01,-0.01,-0.04
1,541,0,0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.12,-0.01,0.01,-0.01
0,542,1,0.0,0.01,0.01,0.01,0.0,0.0,-0.01,-0.05,0.01,0.05,0.0
1,543,0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0
0,544,1,-0.04,-0.01,0.0,0.04,0.0,0.07,0.0,-0.06,0.0,-0.06,-0.01
1,545,0,0.02,-0.01,0.0,-0.01,0.0,0.03,0.01,-0.02,0.01,0.0,0.02
0,546,1,0.02,0.0,0.0,0.0,0.0,0.01,0.0,-0.02,0.0,0.02,0.02
0,547,0,0.03,0.01,0.0,-0.03,0.0,-0.04,0.0,0.01,0.02,0.08,0.02
1,548,0,0.01,0.01,0.0,0.01,0.0,-0.01,0.02,-0.03,0.01,0.04,-0.01
1,549,1,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.01,-0.03,-0.01,0.0,-0.01
1,550,1,-0.01,-0.02,0.0,-0.03,-0.01,-0.03,0.0,-0.01,-0.02,-0.03,-0.02
1,551,1,-0.03,0.0,0.0,-0.03,-0.01,-0.02,-0.02,-0.02,0.0,-0.03,0.02
1,552,1,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.03,0.0,0.0,0.01
0,553,1,-0.01,0.01,-0.01,0.01,0.0,0.0,0.0,0.04,-0.01,-0.02,0.02
1,554,0,0.02,0.01,0.0,0.0,0.0,-0.02,0.0,0.03,-0.01,0.0,0.01
0,555,1,0.03,0.03,0.0,-0.01,0.0,-0.01,0.02,0.04,0.04,0.04,0.04
0,556,0,0.02,0.03,0.01,0.01,0.0,-0.01,0.02,0.0,0.03,0.07,0.03
0,557,0,0.01,0.01,0.0,0.02,0.0,0.0,0.02,0.04,0.03,0.03,-0.01
0,558,0,0.0,0.01,0.01,0.01,0.0,-0.02,0.03,0.0,0.0,0.0,0.01
1,559,0,0.01,0.03,0.04,0.02,0.0,0.0,0.08,0.03,0.07,0.06,-0.01
1,560,1,0.0,0.01,0.02,-0.01,0.0,-0.01,0.01,0.0,0.02,0.02,0.02
1,561,1,0.0,0.0,0.0,-0.02,0.0,0.01,-0.02,0.02,0.02,0.0,0.0
1,562,1,0.01,-0.02,-0.03,-0.02,0.0,0.02,-0.07,-0.01,-0.04,-0.06,0.03
1,563,1,0.01,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,-0.01,-0.04,-0.01
1,564,1,0.01,-0.01,-0.01,-0.02,0.0,0.02,-0.01,0.01,-0.03,-0.04,-0.01
1,565,1,-0.06,-0.03,-0.01,-0.07,-0.01,-0.04,-0.01,-0.06,-0.05,-0.13,-0.09
0,566,1,0.01,0.01,0.0,-0.05,0.0,0.04,-0.01,0.0,-0.03,-0.01,0.01
1,567,0,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.01
1,568,1,0.03,0.07,0.02,0.04,0.01,0.05,0.03,0.09,0.03,0.12,0.09
0,569,1,-0.1,-0.02,0.01,0.03,0.0,-0.03,0.01,-0.14,-0.02,-0.12,-0.04
0,570,0,-0.06,0.0,-0.01,-0.01,0.0,0.03,0.0,-0.16,-0.05,-0.09,0.0
0,571,0,0.01,0.0,0.0,-0.01,0.01,0.02,-0.01,-0.09,0.01,0.01,0.05
1,572,0,0.08,0.03,0.0,-0.01,0.01,0.02,0.0,0.07,0.03,0.16,0.08
0,573,1,0.07,0.0,0.0,0.03,0.01,-0.03,0.0,0.07,0.02,0.1,0.03
1,574,0,0.04,-0.02,-0.01,0.03,0.0,0.0,-0.01,0.02,0.0,0.02,-0.03
1,575,1,0.03,-0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.01,-0.01,0.01
1,576,1,0.0,0.01,0.01,-0.01,-0.01,0.0,0.0,0.04,0.06,0.02,0.01
0,577,1,-0.02,-0.01,-0.01,-0.03,-0.01,-0.03,0.0,0.02,0.0,-0.05,0.0
0,578,0,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.03,0.03,0.0,-0.02
0,579,0,-0.02,-0.01,0.0,-0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.01
1,580,0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.02,0.0,0.04,-0.03
0,581,1,-0.01,-0.02,0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,0.0,0.0
1,582,0,0.01,-0.02,0.0,0.03,0.0,0.01,-0.01,0.06,-0.04,-0.02,-0.01
1,583,1,-0.01,-0.03,0.0,0.04,0.0,0.0,0.0,0.03,-0.01,-0.05,0.02
0,584,1,-0.01,-0.01,0.0,0.02,0.0,0.0,0.0,0.05,-0.01,-0.02,-0.03
1,585,0,0.01,0.01,0.0,0.01,0.0,0.02,0.01,0.03,0.0,0.03,-0.01
0,586,1,0.02,0.03,0.0,-0.03,0.0,0.01,0.0,0.06,0.04,0.05,0.01
1,587,0,0.02,0.01,-0.01,0.02,0.0,0.03,0.0,0.04,0.04,0.02,0.02
1,588,1,-0.02,-0.02,0.0,0.01,-0.01,0.02,-0.01,0.0,0.01,-0.02,-0.03
0,589,1,-0.02,-0.03,0.0,0.01,-0.01,0.0,-0.02,-0.04,-0.04,-0.04,-0.04
0,590,0,-0.03,-0.02,0.0,0.04,-0.01,-0.02,-0.01,-0.08,-0.03,-0.04,-0.03
0,591,0,-0.03,-0.02,-0.01,0.0,0.0,-0.06,-0.02,-0.09,-0.05,-0.08,-0.04
1,592,0,-0.01,-0.01,-0.01,0.01,0.01,0.0,-0.01,-0.07,-0.02,-0.01,0.0
1,593,1,0.0,-0.02,0.01,-0.02,0.0,-0.01,0.0,-0.05,-0.02,0.0,0.0
0,594,1,0.02,-0.01,0.01,0.02,0.0,0.04,0.0,-0.04,0.01,0.03,0.05
0,595,0,0.01,0.0,0.01,-0.01,0.0,0.0,0.01,-0.04,0.01,0.0,-0.02
1,596,0,0.11,0.02,0.02,0.08,0.01,0.1,0.05,0.17,0.04,0.03,-0.03
1,597,1,0.1,0.04,0.03,0.11,0.01,0.03,0.15,0.14,0.06,0.1,-0.03
0,598,1,0.04,0.0,0.01,0.03,0.0,0.03,0.02,0.06,0.03,0.04,0.03
1,599,0,-0.09,0.0,-0.02,-0.06,0.0,-0.07,-0.04,-0.21,0.02,0.03,0.07
0,600,1,-0.09,-0.01,-0.02,-0.08,0.0,-0.03,-0.12,-0.16,-0.03,-0.04,0.0
1,601,0,-0.03,0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.09,0.01,0.0,-0.03
0,602,1,-0.01,0.0,0.01,-0.01,0.0,-0.02,0.0,0.0,-0.02,-0.01,-0.04
1,603,0,-0.01,0.02,0.02,0.0,-0.01,-0.03,0.06,0.01,0.02,0.0,0.01
0,604,1,0.0,0.14,0.22,0.26,0.0,0.0,0.46,0.04,0.2,0.22,0.07
1,605,0,0.0,0.03,0.08,0.1,-0.01,0.02,0.1,0.15,0.02,0.05,0.01
0,606,1,0.01,-0.02,0.01,0.01,0.0,0.0,-0.02,0.21,-0.05,-0.05,-0.02
0,607,0,0.01,-0.13,-0.18,-0.25,0.0,-0.03,-0.42,0.18,-0.23,-0.22,-0.06
1,608,0,0.02,-0.02,-0.06,-0.09,0.0,-0.04,-0.07,0.0,-0.04,-0.06,-0.04
1,609,1,0.01,0.0,-0.01,-0.04,0.0,0.0,-0.01,-0.08,0.04,0.07,0.02
1,610,1,0.01,0.0,-0.02,0.02,0.0,-0.01,-0.01,-0.06,-0.01,0.0,0.01
1,611,1,0.01,-0.01,-0.02,0.0,0.0,-0.01,0.0,-0.02,0.0,-0.01,0.01
1,612,1,0.03,0.02,-0.02,-0.02,0.0,-0.02,-0.03,0.01,-0.02,-0.02,0.0
1,613,1,0.01,0.0,-0.02,-0.07,0.0,-0.01,-0.02,0.12,0.02,0.0,0.02
0,614,1,0.01,0.02,-0.01,-0.01,0.0,0.0,-0.02,0.19,0.0,0.01,0.04
1,615,0,-0.02,-0.02,-0.01,0.0,0.01,0.0,0.01,0.09,-0.01,-0.02,0.01
0,616,1,-0.02,0.0,0.0,0.02,0.0,0.01,0.0,-0.05,-0.03,-0.04,-0.02
1,617,0,-0.08,-0.05,-0.01,-0.08,0.0,-0.04,-0.01,-0.27,-0.06,-0.14,-0.07
0,618,1,0.0,0.0,-0.01,-0.05,0.0,0.01,-0.01,-0.08,-0.01,-0.02,-0.01
0,619,0,0.0,-0.01,0.0,-0.03,0.01,0.0,0.0,-0.04,0.01,0.01,0.0
1,620,0,0.05,0.04,0.02,0.03,0.01,0.07,0.01,0.06,0.04,0.1,0.05
0,621,1,-0.09,-0.02,0.0,0.02,-0.01,0.01,-0.01,-0.18,-0.05,-0.12,-0.07
0,622,0,-0.06,0.0,-0.01,-0.02,0.0,0.05,-0.01,-0.2,-0.04,-0.12,0.0
0,623,0,0.0,0.04,0.05,0.06,0.01,0.07,0.11,-0.05,0.02,0.05,0.07
1,624,0,0.11,0.06,0.07,0.08,0.02,0.1,0.12,0.11,0.1,0.16,0.13
1,625,1,0.06,0.05,0.08,0.16,0.01,0.01,0.14,0.28,0.05,0.13,0.04
0,626,1,0.04,-0.01,-0.02,-0.01,0.0,-0.01,-0.06,0.14,0.01,-0.01,-0.02
0,627,0,0.04,-0.01,-0.03,-0.01,0.0,-0.05,-0.07,0.08,0.0,0.01,-0.02
1,628,0,0.05,-0.01,-0.02,-0.06,-0.01,0.02,-0.06,-0.08,0.04,0.04,-0.01
1,629,1,0.29,-0.02,-0.01,0.03,-0.01,-0.04,-0.01,-0.03,-0.03,-0.05,-0.01
1,630,1,0.06,-0.01,0.0,-0.01,-0.01,-0.02,-0.02,0.0,-0.04,-0.04,0.0
1,631,1,0.0,-0.02,-0.03,-0.04,0.0,-0.04,-0.05,-0.03,-0.05,-0.04,0.0
1,632,1,-0.28,0.01,-0.01,-0.05,-0.01,-0.03,-0.02,0.01,0.0,0.01,-0.02
0,633,1,-0.1,0.0,-0.01,-0.01,-0.01,-0.03,-0.02,-0.02,-0.02,-0.01,-0.04
1,634,0,-0.03,-0.02,-0.01,0.02,-0.01,-0.02,0.0,-0.01,-0.03,-0.07,-0.01
0,635,1,-0.02,-0.02,-0.01,0.01,0.0,0.02,-0.02,-0.03,0.0,0.0,0.01
1,636,0,0.02,-0.01,-0.01,-0.02,0.0,0.04,0.0,0.03,-0.01,-0.01,0.06
1,637,1,0.03,0.02,0.0,-0.02,0.01,0.03,-0.02,0.06,0.01,0.05,0.02
0,638,1,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.02
0,639,0,0.0,0.01,-0.01,-0.01,0.0,-0.01,0.0,0.02,0.03,0.01,-0.05
0,640,0,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.01,-0.01,-0.02
0,641,0,0.01,-0.01,-0.01,-0.01,0.0,0.04,-0.01,-0.04,-0.01,-0.02,-0.05
1,642,0,-0.04,-0.02,0.0,0.01,0.0,0.07,-0.01,-0.06,-0.04,-0.04,-0.02
0,643,1,-0.06,-0.02,0.0,0.01,0.0,0.02,-0.01,-0.09,-0.01,-0.03,-0.03
1,644,0,-0.07,-0.04,-0.01,-0.02,0.0,-0.03,-0.02,-0.12,-0.03,-0.05,-0.03
0,645,1,0.04,-0.02,0.0,0.0,0.0,-0.07,-0.01,-0.06,0.01,0.04,0.0
0,646,0,-0.01,-0.01,0.0,-0.01,0.0,-0.03,-0.01,-0.03,-0.02,0.0,-0.01
1,647,0,0.03,0.07,0.07,0.18,0.0,0.02,0.13,-0.01,0.1,0.09,0.04
1,648,1,-0.05,0.05,0.06,0.17,0.0,0.0,0.1,-0.02,0.05,0.02,0.01
1,649,1,0.0,0.01,0.01,0.04,0.0,-0.01,0.01,-0.06,0.0,-0.03,0.01
1,650,1,-0.01,-0.02,-0.04,-0.12,0.0,-0.07,-0.1,0.0,-0.05,-0.04,0.0
0,651,1,0.02,-0.03,-0.05,-0.16,0.0,-0.02,-0.09,-0.03,-0.02,-0.06,0.0
1,652,0,0.05,0.01,-0.01,-0.03,0.0,0.0,0.0,0.06,0.05,0.05,0.01
1,653,1,0.0,-0.03,-0.02,-0.04,0.0,0.0,-0.02,-0.02,-0.01,-0.02,-0.01
0,654,1,-0.03,-0.02,-0.01,-0.03,0.0,-0.03,-0.01,-0.03,-0.01,-0.03,-0.04
0,655,0,-0.05,-0.02,0.0,-0.05,0.0,-0.03,-0.02,-0.1,-0.05,-0.05,-0.03
1,656,0,-0.01,-0.01,0.0,-0.04,0.0,-0.02,-0.01,-0.02,-0.02,-0.03,0.5
0,657,1,0.0,0.0,-0.01,0.01,0.0,0.0,-0.01,0.03,-0.04,0.0,0.25
1,658,0,0.01,0.01,-0.01,0.04,0.0,0.02,0.02,0.04,0.0,-0.04,0.03
1,659,1,0.03,0.01,0.0,0.04,0.0,0.01,0.02,0.06,0.0,0.02,-0.49
1,660,1,0.02,0.02,0.01,-0.02,0.0,0.0,0.02,0.07,0.04,0.0,-0.21
0,661,1,0.06,0.01,0.01,0.0,0.0,-0.02,0.0,0.07,0.02,0.05,0.05
0,662,0,0.01,0.01,-0.01,-0.02,0.0,-0.02,0.0,0.03,0.0,-0.02,0.02
1,663,0,0.03,-0.01,-0.01,0.02,0.0,-0.01,0.01,-0.01,-0.02,0.0,-0.01
1,664,1,0.03,0.0,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01
0,665,1,0.01,0.01,0.0,-0.02,0.0,0.01,0.0,0.01,0.02,0.01,0.02
1,666,0,-0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.04
1,667,1,0.0,0.17,0.15,0.44,0.0,0.0,0.42,-0.03,0.23,0.07,0.02
1,668,1,0.02,0.06,0.03,0.04,0.0,0.03,0.03,0.03,0.04,0.05,0.04
1,669,1,-0.05,0.01,0.01,-0.04,-0.01,-0.02,0.01,-0.07,0.0,-0.08,-0.04
1,670,1,-0.04,-0.13,-0.14,-0.45,0.01,0.03,-0.41,0.08,-0.19,-0.06,-0.01
1,671,1,-0.01,-0.02,-0.01,-0.02,0.0,0.01,-0.02,0.01,-0.01,-0.03,-0.03
1,672,1,0.03,0.02,0.02,-0.02,0.01,0.04,-0.01,0.1,0.03,0.09,0.04
0,673,1,-0.09,-0.02,0.01,0.0,-0.01,-0.02,0.0,-0.11,-0.03,-0.06,-0.06
1,674,0,-0.1,-0.02,-0.01,-0.02,0.0,-0.04,0.01,-0.17,-0.06,-0.11,-0.06
0,675,1,-0.01,0.03,-0.01,0.0,0.02,0.03,0.01,-0.12,-0.04,-0.03,0.07
0,676,0,0.09,0.05,0.0,-0.02,0.01,0.04,0.0,0.02,0.03,0.05,0.08
1,677,0,0.13,0.03,0.0,0.02,0.01,0.07,0.0,0.08,0.05,0.08,0.11
0,678,1,0.09,0.03,0.03,0.04,-0.01,0.05,0.01,0.08,0.07,0.04,-0.01
1,679,0,0.02,0.03,0.02,0.05,0.0,0.04,0.03,0.09,0.02,0.06,0.04
1,680,1,-0.04,0.02,0.01,-0.01,0.0,-0.01,0.0,0.04,0.01,0.03,0.01
1,681,1,-0.05,-0.01,-0.02,0.02,-0.01,-0.05,0.0,0.02,-0.01,0.02,0.02
1,682,1,0.02,-0.03,-0.02,0.0,-0.01,-0.04,-0.01,-0.03,-0.02,-0.04,0.02
0,683,1,0.05,0.03,0.02,0.03,-0.01,-0.01,0.02,0.02,0.03,0.05,0.06
1,684,0,0.01,-0.02,-0.01,0.0,0.0,-0.01,-0.01,0.0,-0.01,-0.02,0.03
0,685,1,-0.04,-0.03,-0.01,-0.03,0.0,-0.03,-0.02,-0.02,0.0,-0.02,-0.06
1,686,0,-0.05,-0.06,-0.01,-0.01,0.0,-0.02,-0.01,0.02,-0.02,-0.05,-0.1
0,687,1,-0.02,-0.02,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,-0.03
0,688,0,-0.01,0.0,0.01,0.03,0.0,0.01,0.0,0.06,0.0,0.02,0.02
1,689,0,0.0,-0.01,-0.02,0.03,0.0,0.0,0.0,0.01,-0.04,-0.02,-0.01
1,690,1,0.01,-0.01,-0.01,-0.01,0.0,-0.01,-0.01,0.02,-0.01,-0.02,-0.02
1,691,1,0.02,0.01,0.01,0.01,0.0,0.02,0.01,0.06,0.03,0.04,0.01
0,692,1,0.0,0.0,0.0,-0.02,0.0,0.03,-0.02,0.06,0.05,0.05,0.03
0,693,0,-0.02,-0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01,0.01
1,694,0,-0.04,-0.02,0.0,-0.02,0.0,-0.02,0.01,-0.09,0.01,-0.04,-0.02
1,695,1,-0.04,-0.01,0.01,-0.01,0.0,-0.02,-0.01,-0.09,-0.02,-0.06,0.02
1,696,1,-0.03,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.11,-0.02,-0.06,-0.02
1,697,1,-0.01,0.0,-0.01,0.03,0.0,0.02,-0.03,-0.06,0.01,-0.03,0.0
1,698,1,-0.01,-0.01,0.0,0.01,0.0,0.0,0.0,-0.06,0.05,0.0,-0.03
0,699,1,0.01,0.02,0.01,0.0,0.0,0.04,0.0,-0.04,0.03,0.04,0.05
1,700,0,0.0,-0.01,0.0,0.01,0.0,0.0,0.01,-0.05,0.0,0.02,-0.01
1,701,1,0.0,0.0,-0.01,0.05,0.0,0.01,0.0,-0.05,-0.04,-0.02,-0.03
0,702,1,0.0,-0.01,-0.01,0.05,0.0,-0.02,-0.01,-0.03,-0.02,0.02,-0.05
1,703,0,0.0,0.01,-0.01,0.0,0.0,0.01,-0.01,-0.01,-0.02,0.01,0.0
1,704,1,0.01,0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0.05,0.06,0.06
0,705,1,0.03,0.01,0.02,-0.02,0.0,-0.01,0.02,0.02,0.05,0.02,0.02
0,706,0,0.01,0.01,0.02,0.0,0.0,-0.02,0.02,0.05,0.01,0.0,0.06
1,707,0,-0.01,-0.01,0.01,-0.03,0.0,-0.02,0.01,0.0,-0.03,-0.01,0.0
1,708,1,-0.03,-0.04,-0.01,-0.07,-0.01,-0.04,-0.01,-0.02,-0.06,-0.05,0.01
0,709,1,-0.01,-0.02,-0.01,-0.05,0.0,0.06,-0.02,0.0,-0.03,-0.03,-0.01
1,710,0,0.04,-0.02,-0.02,-0.02,0.0,-0.01,-0.01,0.04,-0.06,-0.06,-0.04
1,711,1,0.03,0.02,0.0,0.04,0.01,0.02,0.0,0.06,0.01,0.03,-0.03
1,712,1,0.03,0.01,0.0,0.01,0.0,-0.07,0.0,0.02,0.01,0.03,-0.02
1,713,1,0.02,0.02,0.0,0.01,0.0,0.03,0.0,0.06,0.03,0.06,0.03
1,714,1,0.01,0.13,0.0,0.0,0.0,-0.02,0.01,0.07,0.0,0.0,0.03
1,715,1,0.0,0.05,-0.01,0.01,0.0,-0.01,0.02,0.02,-0.01,0.0,0.02
1,716,1,-0.01,0.03,0.02,0.0,0.0,-0.03,0.02,0.01,0.02,0.01,0.04
1,717,1,-0.01,-0.09,0.01,-0.01,0.0,0.01,0.02,0.05,0.05,0.02,0.05
0,718,1,0.0,-0.02,0.01,-0.02,0.0,0.01,0.0,0.05,0.05,0.04,0.05
0,719,0,-0.01,0.01,-0.01,-0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.06
1,720,0,0.0,0.01,-0.01,0.01,0.0,0.02,0.0,-0.03,-0.02,0.02,0.02
1,721,1,-0.07,-0.03,-0.01,0.0,-0.01,-0.03,0.0,-0.09,-0.08,-0.14,-0.06
1,722,1,0.01,0.04,0.02,0.0,0.0,0.03,0.01,0.24,0.06,0.23,0.2
1,723,1,0.01,0.04,0.01,0.01,0.0,0.02,0.01,0.07,0.04,0.22,0.34
1,724,1,0.05,0.09,0.02,0.02,0.01,0.08,0.01,0.13,0.06,0.32,0.53
0,725,1,-0.04,0.02,0.0,0.01,0.0,0.02,0.0,-0.28,-0.04,-0.05,0.1
1,726,0,-0.08,0.01,-0.01,-0.03,0.0,0.12,-0.02,-0.22,-0.09,-0.21,-0.11
1,727,1,-0.01,0.05,0.0,-0.04,0.01,0.09,0.0,-0.15,0.01,-0.08,-0.11
1,728,1,0.02,0.04,0.0,-0.02,0.01,0.05,0.01,-0.01,0.01,0.01,-0.04
1,729,1,0.05,0.0,0.03,0.03,0.01,-0.08,0.06,0.08,0.07,0.14,-0.05
0,730,1,0.03,-0.03,0.02,0.05,0.0,-0.08,0.03,0.07,0.06,0.09,-0.17
0,731,0,0.03,-0.01,0.06,0.07,0.01,-0.02,0.09,0.06,0.05,-0.04,-0.17
1,732,0,0.05,0.1,0.36,0.16,0.0,-0.01,0.46,0.04,0.25,0.03,-0.07
1,733,1,0.02,-0.03,0.12,0.04,-0.01,-0.02,0.07,0.01,0.01,-0.15,-0.17
0,734,1,-0.01,0.0,0.0,-0.01,-0.02,-0.02,-0.07,0.24,-0.06,-0.14,-0.14
1,735,0,-0.01,-0.1,-0.28,-0.16,-0.01,-0.02,-0.46,0.09,-0.2,-0.13,-0.11
0,736,1,-0.01,-0.02,-0.04,-0.02,0.0,0.0,-0.05,0.03,-0.02,-0.04,-0.05
0,737,0,-0.01,-0.08,-0.01,-0.05,0.0,-0.06,-0.03,-0.25,0.03,0.01,-0.02
1,738,0,-0.01,-0.03,0.01,0.02,0.0,-0.03,0.02,-0.05,0.03,0.02,-0.04
0,739,1,-0.01,-0.02,0.01,0.04,0.0,-0.01,0.03,0.01,0.04,0.02,-0.02
1,740,0,0.0,0.0,0.11,0.07,0.0,0.03,0.07,0.03,0.07,0.06,-0.01
1,741,1,0.01,-0.03,0.01,0.01,0.0,0.02,-0.03,0.07,-0.04,-0.04,-0.01
0,742,1,0.02,-0.01,-0.03,-0.07,0.0,0.02,-0.07,0.05,-0.07,-0.02,0.05
0,743,0,0.02,-0.03,-0.09,-0.04,0.0,-0.02,-0.07,0.06,-0.06,-0.06,0.02
1,744,0,-0.02,-0.02,-0.06,-0.04,0.0,0.0,-0.04,-0.04,-0.02,-0.02,0.01
0,745,1,-0.04,-0.02,-0.02,0.0,0.0,-0.01,-0.01,-0.03,0.01,0.0,-0.03
1,746,0,-0.06,-0.01,-0.03,-0.03,0.0,0.0,-0.02,-0.07,-0.04,-0.01,-0.04
0,747,1,-0.03,-0.01,-0.01,-0.01,-0.01,-0.03,-0.02,-0.06,-0.04,-0.05,0.01
1,748,0,-0.01,-0.02,-0.01,0.02,0.0,-0.02,-0.01,-0.05,-0.07,-0.07,-0.07
0,749,1,0.01,0.01,0.0,0.03,0.0,0.0,-0.01,-0.01,0.02,-0.01,-0.03
0,750,0,0.0,0.01,0.01,0.04,0.01,0.02,0.0,-0.05,0.03,0.02,-0.06
0,751,0,0.0,0.02,0.03,-0.01,0.0,0.03,0.01,-0.04,0.07,0.04,0.01
1,752,0,0.01,-0.01,0.03,0.02,0.0,-0.03,0.03,-0.07,0.01,0.0,0.0
1,753,1,-0.02,-0.03,-0.02,0.02,0.0,-0.01,0.01,-0.05,-0.05,-0.06,0.0
1,754,1,0.01,-0.01,-0.02,0.06,0.0,-0.03,0.0,-0.06,0.0,0.0,0.05
1,755,1,0.0,0.0,-0.03,-0.01,0.0,0.04,-0.02,-0.04,-0.02,-0.02,0.04
1,756,1,0.03,0.04,0.02,-0.02,0.0,0.01,0.01,0.01,0.13,0.08,0.04
