Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
1,307,0,0.233,0.16,0.027,0.397,0.127,0.507,0.05,0.353,0.123,0.457,0.2
0,308,1,0.22,0.163,0.023,0.393,0.133,0.517,0.053,0.287,0.123,0.437,0.207
1,309,0,0.22,0.177,0.023,0.393,0.137,0.523,0.053,0.267,0.13,0.457,0.227
0,310,1,0.25,0.19,0.027,0.41,0.14,0.523,0.057,0.303,0.137,0.507,0.243
0,311,0,0.27,0.19,0.03,0.427,0.14,0.523,0.06,0.34,0.137,0.543,0.25
0,312,0,0.283,0.187,0.03,0.427,0.14,0.52,0.067,0.35,0.137,0.547,0.247
0,313,0,0.3,0.187,0.03,0.427,0.137,0.513,0.07,0.34,0.147,0.547,0.243
1,314,0,0.307,0.187,0.03,0.427,0.127,0.497,0.07,0.337,0.15,0.54,0.237
1,315,1,0.307,0.18,0.03,0.427,0.123,0.483,0.067,0.357,0.14,0.53,0.23
0,316,1,0.3,0.177,0.027,0.42,0.123,0.48,0.063,0.393,0.13,0.527,0.23
1,317,0,0.297,0.18,0.027,0.413,0.137,0.487,0.06,0.417,0.12,0.537,0.243
1,318,1,0.29,0.193,0.027,0.423,0.137,0.487,0.06,0.417,0.133,0.547,0.257
1,319,1,0.28,0.197,0.03,0.423,0.133,0.483,0.06,0.397,0.14,0.547,0.257
1,320,1,0.283,0.2,0.03,0.427,0.123,0.48,0.063,0.387,0.153,0.543,0.257
1,321,1,0.277,0.19,0.03,0.43,0.127,0.483,0.067,0.377,0.143,0.533,0.25
1,322,1,0.277,0.19,0.03,0.44,0.127,0.483,0.067,0.38,0.137,0.527,0.26
1,323,1,0.277,0.193,0.03,0.447,0.137,0.487,0.067,0.4,0.14,0.54,0.27
1,324,1,0.28,0.197,0.03,0.437,0.13,0.48,0.067,0.423,0.153,0.55,0.27
0,325,1,0.287,0.2,0.03,0.443,0.127,0.48,0.067,0.46,0.163,0.563,0.263
0,326,0,0.28,0.197,0.043,0.463,0.113,0.473,0.083,0.507,0.18,0.573,0.24
1,327,0,0.28,0.193,0.05,0.48,0.11,0.48,0.087,0.52,0.18,0.573,0.233
0,328,1,0.263,0.18,0.053,0.48,0.11,0.48,0.093,0.497,0.177,0.567,0.223
0,329,0,0.25,0.163,0.047,0.47,0.11,0.477,0.08,0.44,0.157,0.54,0.223
0,330,0,0.237,0.15,0.04,0.467,0.113,0.467,0.073,0.403,0.14,0.52,0.217
1,331,0,0.24,0.143,0.04,0.473,0.12,0.457,0.067,0.377,0.133,0.513,0.21
1,332,1,0.24,0.14,0.033,0.467,0.13,0.45,0.057,0.347,0.13,0.51,0.21
0,333,1,0.243,0.137,0.033,0.453,0.143,0.443,0.05,0.317,0.137,0.513,0.21
0,334,0,0.237,0.133,0.033,0.447,0.157,0.443,0.05,0.29,0.143,0.503,0.203
1,335,0,0.227,0.123,0.033,0.44,0.157,0.443,0.05,0.27,0.137,0.477,0.193
0,336,1,0.22,0.123,0.033,0.43,0.163,0.453,0.05,0.263,0.133,0.473,0.187
1,337,0,0.217,0.12,0.03,0.423,0.183,0.463,0.043,0.257,0.123,0.47,0.187
1,338,1,0.22,0.123,0.03,0.417,0.183,0.47,0.043,0.25,0.127,0.487,0.187
1,339,1,0.217,0.123,0.03,0.427,0.163,0.463,0.043,0.24,0.123,0.487,0.197
0,340,1,0.217,0.127,0.03,0.417,0.123,0.45,0.043,0.24,0.123,0.483,0.2
0,341,0,0.21,0.127,0.03,0.413,0.11,0.443,0.04,0.24,0.12,0.473,0.21
0,342,0,0.21,0.127,0.03,0.397,0.103,0.44,0.043,0.253,0.12,0.463,0.2
1,343,0,0.203,0.123,0.03,0.387,0.1,0.433,0.047,0.26,0.12,0.457,0.193
1,344,1,0.203,0.127,0.027,0.373,0.1,0.43,0.047,0.267,0.113,0.443,0.187
1,345,1,0.203,0.127,0.027,0.377,0.1,0.43,0.047,0.27,0.117,0.45,0.197
1,346,1,0.21,0.137,0.027,0.377,0.1,0.45,0.047,0.28,0.12,0.463,0.22
0,347,1,0.217,0.147,0.03,0.39,0.1,0.46,0.05,0.3,0.133,0.487,0.24
1,348,0,0.223,0.16,0.03,0.393,0.1,0.47,0.053,0.307,0.137,0.49,0.247
1,349,1,0.223,0.163,0.03,0.4,0.1,0.467,0.057,0.32,0.14,0.49,0.237
1,350,1,0.223,0.167,0.03,0.393,0.1,0.463,0.06,0.33,0.15,0.497,0.237
0,351,1,0.223,0.16,0.027,0.383,0.1,0.457,0.06,0.337,0.15,0.497,0.24
1,352,0,0.233,0.16,0.027,0.373,0.1,0.453,0.06,0.333,0.157,0.497,0.243
0,353,1,0.24,0.157,0.027,0.38,0.1,0.457,0.06,0.333,0.147,0.487,0.24
1,354,0,0.243,0.16,0.03,0.383,0.103,0.457,0.06,0.357,0.147,0.497,0.24
0,355,1,0.22,0.147,0.027,0.373,0.1,0.443,0.057,0.36,0.13,0.467,0.233
1,356,0,0.217,0.147,0.023,0.36,0.113,0.447,0.057,0.37,0.13,0.463,0.23
1,357,1,0.21,0.147,0.02,0.353,0.123,0.457,0.053,0.367,0.133,0.443,0.233
1,358,1,0.217,0.157,0.02,0.353,0.14,0.473,0.053,0.36,0.14,0.463,0.237
1,359,1,0.19,0.153,0.02,0.35,0.133,0.48,0.053,0.313,0.133,0.44,0.22
1,360,1,0.17,0.16,0.02,0.333,0.123,0.483,0.06,0.263,0.127,0.423,0.213
1,361,1,0.19,0.183,0.023,0.343,0.127,0.52,0.063,0.25,0.137,0.45,0.237
1,362,1,0.217,0.203,0.023,0.353,0.133,0.537,0.067,0.273,0.15,0.49,0.263
1,363,1,0.243,0.213,0.023,0.383,0.143,0.547,0.07,0.297,0.16,0.52,0.273
0,364,1,0.247,0.207,0.023,0.39,0.14,0.537,0.073,0.32,0.167,0.52,0.273
1,365,0,0.247,0.203,0.027,0.4,0.133,0.533,0.073,0.36,0.17,0.527,0.27
1,366,1,0.247,0.203,0.03,0.4,0.127,0.53,0.07,0.39,0.187,0.543,0.277
1,367,1,0.243,0.207,0.027,0.407,0.117,0.52,0.07,0.4,0.187,0.55,0.277
0,368,1,0.247,0.203,0.027,0.41,0.11,0.517,0.073,0.38,0.183,0.547,0.283
1,369,0,0.247,0.2,0.027,0.41,0.103,0.52,0.073,0.377,0.167,0.547,0.28
0,370,1,0.237,0.197,0.03,0.403,0.1,0.52,0.073,0.367,0.16,0.537,0.27
0,371,0,0.233,0.2,0.033,0.397,0.097,0.513,0.077,0.49,0.163,0.543,0.263
1,372,0,0.233,0.197,0.033,0.39,0.097,0.513,0.073,0.567,0.167,0.533,0.263
1,373,1,0.233,0.197,0.03,0.387,0.097,0.513,0.07,0.623,0.173,0.53,0.27
1,374,1,0.243,0.193,0.023,0.393,0.103,0.527,0.06,0.54,0.177,0.52,0.273
0,375,1,0.273,0.19,0.02,0.403,0.103,0.533,0.06,0.497,0.177,0.52,0.273
1,376,0,0.293,0.18,0.02,0.423,0.103,0.53,0.067,0.463,0.17,0.513,0.26
1,377,1,0.287,0.177,0.023,0.413,0.1,0.52,0.067,0.437,0.167,0.513,0.253
0,378,1,0.253,0.177,0.027,0.413,0.1,0.503,0.067,0.417,0.167,0.503,0.24
0,379,0,0.23,0.177,0.027,0.403,0.1,0.503,0.057,0.413,0.167,0.51,0.24
0,380,0,0.237,0.17,0.023,0.403,0.1,0.507,0.053,0.4,0.157,0.507,0.24
0,381,0,0.23,0.16,0.02,0.397,0.097,0.517,0.05,0.377,0.147,0.497,0.233
0,382,0,0.237,0.15,0.02,0.403,0.097,0.517,0.05,0.347,0.133,0.473,0.233
0,383,0,0.223,0.143,0.02,0.417,0.097,0.517,0.05,0.323,0.127,0.46,0.217
1,384,0,0.23,0.137,0.023,0.433,0.1,0.517,0.05,0.307,0.12,0.47,0.217
0,385,1,0.227,0.133,0.023,0.433,0.1,0.517,0.047,0.293,0.12,0.477,0.203
1,386,0,0.243,0.13,0.023,0.447,0.1,0.517,0.047,0.283,0.127,0.483,0.207
1,387,1,0.257,0.133,0.02,0.443,0.103,0.513,0.043,0.273,0.127,0.47,0.207
0,388,1,0.343,0.137,0.023,0.45,0.107,0.52,0.047,0.28,0.13,0.473,0.21
1,389,0,0.42,0.143,0.027,0.437,0.107,0.537,0.047,0.28,0.13,0.483,0.213
0,390,1,0.663,0.15,0.03,0.467,0.103,0.54,0.057,0.317,0.147,0.507,0.223
0,391,0,0.833,0.173,0.05,0.493,0.103,0.547,0.093,0.337,0.177,0.55,0.24
0,392,0,0.797,0.227,0.107,0.583,0.103,0.547,0.177,0.35,0.227,0.627,0.273
0,393,0,0.56,0.233,0.127,0.567,0.103,0.553,0.187,0.313,0.22,0.643,0.28
1,394,0,0.317,0.22,0.117,0.533,0.1,0.54,0.16,0.283,0.193,0.613,0.26
0,395,1,0.3,0.167,0.063,0.437,0.1,0.517,0.08,0.267,0.14,0.53,0.22
0,396,0,0.33,0.15,0.047,0.43,0.103,0.507,0.07,0.267,0.127,0.503,0.203
1,397,0,0.347,0.143,0.04,0.43,0.103,0.5,0.063,0.28,0.123,0.497,0.213
0,398,1,0.337,0.153,0.043,0.443,0.103,0.507,0.07,0.3,0.133,0.507,0.227
1,399,0,0.313,0.167,0.043,0.443,0.1,0.52,0.073,0.32,0.14,0.52,0.237
1,400,1,0.303,0.177,0.047,0.453,0.1,0.53,0.08,0.327,0.147,0.54,0.233
1,401,1,0.29,0.173,0.043,0.45,0.1,0.53,0.08,0.33,0.147,0.537,0.223
1,402,1,0.28,0.17,0.043,0.433,0.1,0.513,0.077,0.333,0.15,0.533,0.217
1,403,1,0.28,0.17,0.043,0.423,0.1,0.503,0.077,0.34,0.15,0.53,0.227
0,404,1,0.28,0.167,0.043,0.41,0.1,0.5,0.073,0.35,0.143,0.537,0.23
1,405,0,0.277,0.163,0.043,0.41,0.1,0.497,0.077,0.36,0.14,0.533,0.23
0,406,1,0.267,0.153,0.037,0.4,0.1,0.503,0.07,0.367,0.133,0.513,0.227
0,407,0,0.253,0.143,0.033,0.393,0.097,0.493,0.067,0.347,0.12,0.467,0.217
1,408,0,0.25,0.147,0.033,0.39,0.1,0.503,0.063,0.347,0.123,0.467,0.223
1,409,1,0.253,0.147,0.033,0.38,0.1,0.507,0.067,0.357,0.12,0.463,0.21
0,410,1,0.26,0.15,0.033,0.377,0.107,0.52,0.063,0.373,0.127,0.483,0.21
1,411,0,0.237,0.143,0.03,0.363,0.107,0.51,0.06,0.343,0.117,0.453,0.197
0,412,1,0.21,0.143,0.027,0.36,0.11,0.5,0.06,0.297,0.11,0.423,0.197
1,413,0,0.207,0.147,0.023,0.357,0.117,0.503,0.063,0.27,0.107,0.413,0.213
1,414,1,0.23,0.153,0.02,0.36,0.12,0.51,0.06,0.277,0.11,0.43,0.227
1,415,1,0.253,0.157,0.02,0.353,0.123,0.52,0.057,0.287,0.113,0.457,0.233
0,416,1,0.28,0.163,0.02,0.353,0.12,0.533,0.057,0.297,0.123,0.477,0.24
1,417,0,0.287,0.177,0.02,0.36,0.117,0.547,0.06,0.297,0.14,0.493,0.26
0,418,1,0.287,0.19,0.02,0.373,0.11,0.547,0.06,0.303,0.157,0.51,0.273
1,419,0,0.263,0.193,0.02,0.38,0.103,0.52,0.06,0.307,0.173,0.52,0.273
1,420,1,0.253,0.187,0.023,0.383,0.1,0.503,0.063,0.307,0.167,0.51,0.253
0,421,1,0.247,0.18,0.023,0.377,0.1,0.497,0.063,0.31,0.163,0.51,0.25
0,422,0,0.24,0.177,0.023,0.38,0.1,0.5,0.067,0.313,0.147,0.507,0.243
1,423,0,0.227,0.173,0.02,0.363,0.1,0.493,0.063,0.307,0.15,0.51,0.233
0,424,1,0.22,0.17,0.02,0.367,0.1,0.487,0.063,0.3,0.143,0.503,0.223
1,425,0,0.217,0.167,0.02,0.357,0.097,0.493,0.06,0.3,0.143,0.497,0.227
0,426,1,0.213,0.16,0.02,0.377,0.097,0.497,0.06,0.307,0.137,0.483,0.227
0,427,0,0.217,0.153,0.02,0.38,0.097,0.507,0.057,0.313,0.133,0.48,0.233
1,428,0,0.22,0.153,0.02,0.39,0.1,0.497,0.053,0.327,0.133,0.487,0.227
1,429,1,0.237,0.153,0.02,0.383,0.097,0.5,0.05,0.35,0.14,0.497,0.23
0,430,1,0.237,0.153,0.02,0.38,0.093,0.5,0.05,0.367,0.153,0.5,0.22
0,431,0,0.233,0.147,0.02,0.38,0.09,0.507,0.05,0.363,0.153,0.493,0.217
0,432,0,0.233,0.157,0.02,0.38,0.09,0.517,0.057,0.357,0.21,0.507,0.237
1,433,0,0.23,0.163,0.02,0.39,0.09,0.52,0.06,0.347,0.253,0.517,0.247
0,434,1,0.22,0.16,0.02,0.393,0.09,0.52,0.06,0.327,0.26,0.507,0.24
1,435,0,0.203,0.143,0.023,0.403,0.09,0.51,0.053,0.31,0.203,0.49,0.213
1,436,1,0.197,0.127,0.023,0.403,0.09,0.507,0.047,0.293,0.153,0.47,0.197
0,437,1,0.2,0.127,0.023,0.403,0.09,0.51,0.043,0.28,0.15,0.473,0.197
1,438,0,0.2,0.123,0.023,0.4,0.093,0.51,0.043,0.26,0.14,0.47,0.193
0,439,1,0.193,0.12,0.023,0.41,0.097,0.51,0.047,0.237,0.133,0.457,0.187
1,440,0,0.193,0.12,0.023,0.41,0.1,0.513,0.047,0.23,0.12,0.453,0.19
1,441,1,0.193,0.12,0.02,0.413,0.1,0.53,0.043,0.23,0.117,0.457,0.193
1,442,1,0.2,0.123,0.02,0.41,0.1,0.537,0.04,0.237,0.127,0.473,0.2
1,443,1,0.197,0.12,0.02,0.403,0.097,0.537,0.04,0.237,0.13,0.477,0.193
1,444,1,0.197,0.12,0.02,0.393,0.093,0.523,0.04,0.227,0.13,0.47,0.19
1,445,1,0.2,0.12,0.02,0.377,0.09,0.517,0.04,0.217,0.12,0.463,0.19
0,446,1,0.203,0.123,0.02,0.373,0.09,0.51,0.04,0.22,0.117,0.46,0.203
0,447,0,0.223,0.12,0.02,0.37,0.09,0.503,0.04,0.233,0.113,0.46,0.207
1,448,0,0.267,0.12,0.02,0.367,0.097,0.503,0.043,0.253,0.11,0.45,0.213
1,449,1,0.287,0.127,0.02,0.37,0.097,0.5,0.047,0.27,0.12,0.46,0.213
0,450,1,0.287,0.14,0.02,0.37,0.097,0.507,0.05,0.28,0.127,0.47,0.233
0,451,0,0.257,0.147,0.02,0.37,0.09,0.507,0.05,0.29,0.13,0.483,0.25
1,452,0,0.263,0.143,0.02,0.367,0.093,0.51,0.053,0.293,0.13,0.483,0.243
0,453,1,0.257,0.137,0.02,0.36,0.097,0.497,0.053,0.3,0.13,0.477,0.233
1,454,0,0.263,0.133,0.02,0.36,0.097,0.487,0.053,0.317,0.13,0.48,0.227
0,455,1,0.26,0.133,0.023,0.357,0.093,0.477,0.05,0.34,0.127,0.477,0.227
0,456,0,0.257,0.13,0.023,0.353,0.093,0.47,0.057,0.373,0.123,0.463,0.213
0,457,0,0.29,0.14,0.033,0.353,0.097,0.473,0.083,0.377,0.133,0.463,0.203
0,458,0,0.287,0.143,0.037,0.343,0.1,0.48,0.093,0.367,0.13,0.463,0.21
1,459,0,0.273,0.143,0.037,0.333,0.093,0.477,0.087,0.323,0.123,0.443,0.207
1,460,1,0.23,0.137,0.027,0.323,0.09,0.48,0.06,0.31,0.113,0.437,0.217
1,461,1,0.227,0.137,0.02,0.327,0.09,0.483,0.05,0.303,0.113,0.433,0.213
0,462,1,0.233,0.143,0.02,0.323,0.093,0.5,0.05,0.32,0.123,0.457,0.227
1,463,0,0.21,0.14,0.023,0.31,0.097,0.493,0.05,0.303,0.123,0.45,0.207
0,464,1,0.18,0.133,0.023,0.29,0.097,0.48,0.05,0.257,0.113,0.417,0.197
1,465,0,0.197,0.137,0.027,0.29,0.11,0.49,0.057,0.23,0.113,0.42,0.197
1,466,1,0.223,0.143,0.023,0.297,0.113,0.5,0.057,0.23,0.113,0.437,0.217
1,467,1,0.263,0.153,0.023,0.31,0.113,0.513,0.057,0.287,0.13,0.48,0.23
1,468,1,0.26,0.157,0.023,0.323,0.103,0.51,0.053,0.297,0.13,0.493,0.237
1,469,1,0.253,0.167,0.027,0.333,0.1,0.517,0.057,0.3,0.14,0.507,0.243
0,470,1,0.233,0.17,0.03,0.337,0.097,0.517,0.06,0.283,0.14,0.513,0.253
0,471,0,0.227,0.173,0.03,0.337,0.09,0.507,0.06,0.293,0.143,0.517,0.257
1,472,0,0.223,0.167,0.027,0.337,0.083,0.493,0.06,0.31,0.137,0.507,0.257
1,473,1,0.227,0.167,0.027,0.337,0.08,0.487,0.06,0.33,0.137,0.51,0.253
1,474,1,0.223,0.17,0.03,0.337,0.08,0.493,0.063,0.343,0.14,0.52,0.263
1,475,1,0.223,0.17,0.033,0.337,0.08,0.493,0.063,0.337,0.143,0.53,0.26
0,476,1,0.217,0.167,0.033,0.34,0.08,0.497,0.063,0.333,0.137,0.527,0.26
1,477,0,0.213,0.157,0.03,0.347,0.08,0.493,0.063,0.337,0.13,0.513,0.247
0,478,1,0.207,0.153,0.03,0.347,0.08,0.49,0.06,0.347,0.127,0.503,0.247
1,479,0,0.207,0.15,0.03,0.357,0.08,0.49,0.06,0.35,0.133,0.503,0.243
0,480,1,0.203,0.15,0.03,0.357,0.08,0.49,0.06,0.367,0.137,0.513,0.247
1,481,0,0.207,0.15,0.03,0.367,0.08,0.493,0.063,0.387,0.14,0.52,0.243
1,482,1,0.207,0.15,0.03,0.363,0.08,0.497,0.063,0.4,0.143,0.52,0.243
1,483,1,0.207,0.15,0.03,0.37,0.077,0.497,0.06,0.387,0.147,0.517,0.243
1,484,1,0.2,0.15,0.03,0.373,0.073,0.503,0.06,0.367,0.15,0.517,0.237
0,485,1,0.187,0.15,0.03,0.38,0.07,0.5,0.06,0.337,0.143,0.517,0.23
0,486,0,0.173,0.147,0.03,0.373,0.073,0.5,0.057,0.317,0.133,0.503,0.22
1,487,0,0.167,0.14,0.03,0.373,0.077,0.493,0.053,0.29,0.127,0.497,0.22
0,488,1,0.167,0.133,0.03,0.37,0.077,0.487,0.05,0.273,0.123,0.49,0.217
0,489,0,0.17,0.13,0.033,0.38,0.073,0.49,0.053,0.25,0.127,0.503,0.213
1,490,0,0.17,0.13,0.037,0.387,0.073,0.49,0.057,0.24,0.127,0.507,0.207
1,491,1,0.163,0.123,0.037,0.397,0.077,0.497,0.057,0.23,0.123,0.483,0.193
1,492,1,0.163,0.12,0.033,0.39,0.08,0.5,0.053,0.23,0.127,0.48,0.193
1,493,1,0.163,0.12,0.03,0.377,0.08,0.52,0.05,0.223,0.13,0.48,0.193
1,494,1,0.173,0.127,0.03,0.367,0.08,0.533,0.05,0.22,0.143,0.51,0.207
1,495,1,0.173,0.13,0.03,0.367,0.08,0.543,0.05,0.223,0.147,0.517,0.21
0,496,1,0.173,0.13,0.03,0.373,0.077,0.527,0.05,0.233,0.143,0.52,0.213
0,497,0,0.167,0.13,0.03,0.367,0.073,0.52,0.05,0.24,0.137,0.513,0.223
0,498,0,0.167,0.13,0.03,0.363,0.07,0.503,0.05,0.24,0.193,0.503,0.213
0,499,0,0.17,0.127,0.03,0.35,0.07,0.497,0.05,0.243,0.197,0.493,0.21
1,500,0,0.17,0.123,0.027,0.35,0.073,0.49,0.05,0.257,0.19,0.477,0.207
1,501,1,0.173,0.127,0.027,0.35,0.073,0.487,0.05,0.283,0.13,0.48,0.22
1,502,1,0.187,0.143,0.027,0.35,0.073,0.513,0.057,0.3,0.13,0.49,0.253
0,503,1,0.213,0.173,0.03,0.35,0.07,0.53,0.073,0.307,0.14,0.507,0.297
0,504,0,0.27,0.19,0.033,0.353,0.077,0.56,0.09,0.3,0.147,0.513,0.333
1,505,0,0.353,0.19,0.037,0.36,0.08,0.56,0.097,0.303,0.15,0.523,0.337
1,506,1,0.463,0.18,0.04,0.37,0.083,0.567,0.093,0.31,0.157,0.54,0.31
1,507,1,0.43,0.177,0.037,0.36,0.08,0.557,0.083,0.31,0.16,0.547,0.297
1,508,1,0.343,0.173,0.033,0.353,0.077,0.54,0.077,0.303,0.163,0.54,0.29
1,509,1,0.223,0.177,0.03,0.347,0.077,0.53,0.073,0.303,0.167,0.54,0.297
1,510,1,0.207,0.177,0.03,0.353,0.077,0.527,0.073,0.313,0.163,0.537,0.29
1,511,1,0.203,0.183,0.033,0.36,0.08,0.53,0.073,0.333,0.16,0.533,0.293
1,512,1,0.183,0.167,0.03,0.343,0.077,0.51,0.067,0.31,0.147,0.487,0.27
0,513,1,0.18,0.16,0.03,0.323,0.077,0.507,0.063,0.3,0.137,0.47,0.267
0,514,0,0.177,0.153,0.027,0.31,0.08,0.51,0.06,0.29,0.137,0.46,0.25
1,515,0,0.183,0.163,0.03,0.307,0.087,0.53,0.06,0.297,0.137,0.487,0.26
1,516,1,0.16,0.163,0.03,0.307,0.09,0.54,0.063,0.257,0.133,0.46,0.253
0,517,1,0.147,0.173,0.03,0.293,0.093,0.56,0.067,0.217,0.123,0.44,0.27
0,518,0,0.157,0.19,0.03,0.3,0.107,0.567,0.073,0.21,0.14,0.46,0.303
1,519,0,0.193,0.207,0.03,0.313,0.117,0.567,0.077,0.243,0.167,0.52,0.34
0,520,1,0.22,0.21,0.03,0.343,0.117,0.557,0.083,0.273,0.187,0.557,0.36
0,521,0,0.237,0.207,0.033,0.37,0.11,0.56,0.087,0.29,0.2,0.57,0.353
1,522,0,0.247,0.207,0.037,0.383,0.107,0.563,0.097,0.29,0.203,0.573,0.347
1,523,1,0.263,0.207,0.037,0.383,0.1,0.557,0.093,0.293,0.207,0.583,0.34
0,524,1,0.26,0.207,0.033,0.377,0.09,0.547,0.093,0.303,0.193,0.567,0.34
1,525,0,0.257,0.21,0.03,0.37,0.083,0.537,0.087,0.33,0.193,0.567,0.347
1,526,1,0.24,0.217,0.03,0.367,0.083,0.53,0.09,0.38,0.193,0.567,0.353
0,527,1,0.233,0.213,0.03,0.36,0.087,0.527,0.087,0.407,0.2,0.573,0.347
1,528,0,0.227,0.207,0.03,0.367,0.083,0.527,0.083,0.473,0.193,0.56,0.337
1,529,1,0.227,0.197,0.03,0.363,0.087,0.53,0.08,0.49,0.2,0.55,0.327
1,530,1,0.23,0.193,0.03,0.373,0.087,0.53,0.083,0.493,0.207,0.55,0.333
0,531,1,0.23,0.187,0.03,0.377,0.093,0.537,0.087,0.453,0.217,0.553,0.33
1,532,0,0.23,0.18,0.03,0.397,0.09,0.54,0.093,0.437,0.21,0.547,0.323
0,533,1,0.23,0.173,0.03,0.4,0.087,0.543,0.09,0.453,0.203,0.547,0.313
1,534,0,0.23,0.167,0.03,0.397,0.083,0.543,0.087,0.467,0.193,0.547,0.32
1,535,1,0.227,0.16,0.03,0.39,0.083,0.543,0.077,0.477,0.193,0.553,0.323
0,536,1,0.223,0.153,0.03,0.377,0.083,0.547,0.07,0.477,0.187,0.543,0.32
1,537,0,0.217,0.147,0.03,0.383,0.077,0.537,0.063,0.463,0.18,0.527,0.303
1,538,1,0.207,0.14,0.027,0.383,0.07,0.537,0.06,0.43,0.167,0.503,0.29
1,539,1,0.203,0.137,0.027,0.397,0.063,0.533,0.06,0.39,0.163,0.5,0.277
0,540,1,0.207,0.137,0.027,0.393,0.06,0.533,0.06,0.35,0.16,0.503,0.273
1,541,0,0.207,0.14,0.03,0.397,0.06,0.533,0.057,0.333,0.163,0.52,0.273
0,542,1,0.203,0.14,0.03,0.393,0.06,0.533,0.057,0.33,0.163,0.517,0.273
1,543,0,0.19,0.137,0.03,0.407,0.06,0.557,0.057,0.31,0.163,0.497,0.27
0,544,1,0.197,0.133,0.03,0.403,0.06,0.567,0.06,0.303,0.167,0.497,0.277
1,545,0,0.203,0.133,0.03,0.403,0.06,0.57,0.06,0.297,0.167,0.503,0.283
0,546,1,0.213,0.137,0.03,0.393,0.06,0.557,0.06,0.3,0.173,0.53,0.29
0,547,0,0.217,0.14,0.03,0.397,0.06,0.553,0.067,0.29,0.177,0.543,0.287
1,548,0,0.213,0.137,0.03,0.397,0.057,0.55,0.07,0.28,0.173,0.543,0.283
1,549,1,0.21,0.13,0.03,0.387,0.053,0.54,0.07,0.277,0.167,0.533,0.277
1,550,1,0.2,0.13,0.03,0.377,0.05,0.533,0.063,0.27,0.167,0.523,0.283
1,551,1,0.193,0.13,0.03,0.377,0.05,0.53,0.06,0.26,0.167,0.523,0.287
1,552,1,0.19,0.133,0.027,0.38,0.05,0.53,0.06,0.273,0.163,0.517,0.293
0,553,1,0.197,0.137,0.027,0.38,0.05,0.523,0.06,0.283,0.16,0.517,0.297
1,554,0,0.207,0.147,0.027,0.377,0.05,0.52,0.067,0.297,0.173,0.53,0.31
0,555,1,0.213,0.157,0.03,0.38,0.05,0.517,0.073,0.297,0.183,0.553,0.32
0,556,0,0.217,0.16,0.03,0.387,0.05,0.517,0.08,0.31,0.193,0.563,0.317
0,557,0,0.217,0.163,0.033,0.39,0.05,0.51,0.09,0.31,0.193,0.563,0.32
0,558,0,0.22,0.173,0.047,0.397,0.05,0.51,0.117,0.32,0.217,0.583,0.317
1,559,0,0.22,0.177,0.053,0.393,0.05,0.507,0.12,0.32,0.223,0.59,0.323
1,560,1,0.22,0.177,0.053,0.387,0.05,0.51,0.113,0.327,0.23,0.59,0.323
1,561,1,0.223,0.17,0.043,0.38,0.05,0.517,0.09,0.323,0.217,0.57,0.333
1,562,1,0.227,0.17,0.037,0.38,0.05,0.517,0.09,0.323,0.213,0.557,0.33
1,563,1,0.23,0.167,0.033,0.373,0.05,0.523,0.087,0.327,0.203,0.543,0.327
1,564,1,0.21,0.157,0.03,0.35,0.047,0.51,0.083,0.307,0.187,0.5,0.297
1,565,1,0.213,0.16,0.03,0.333,0.047,0.523,0.08,0.307,0.177,0.497,0.3
0,566,1,0.213,0.167,0.033,0.333,0.047,0.527,0.083,0.313,0.177,0.497,0.303
1,567,0,0.223,0.19,0.04,0.347,0.05,0.543,0.093,0.343,0.187,0.537,0.333
1,568,1,0.19,0.183,0.043,0.357,0.05,0.533,0.097,0.297,0.18,0.497,0.32
0,569,1,0.17,0.183,0.04,0.353,0.05,0.543,0.097,0.243,0.163,0.467,0.32
0,570,0,0.173,0.183,0.04,0.35,0.053,0.55,0.093,0.213,0.167,0.47,0.337
0,571,0,0.2,0.193,0.04,0.347,0.057,0.557,0.093,0.237,0.177,0.523,0.363
1,572,0,0.223,0.193,0.04,0.357,0.06,0.547,0.093,0.26,0.183,0.557,0.373
0,573,1,0.237,0.187,0.037,0.367,0.06,0.547,0.09,0.267,0.183,0.563,0.363
1,574,0,0.247,0.183,0.037,0.367,0.06,0.55,0.09,0.277,0.187,0.56,0.367
1,575,1,0.247,0.187,0.04,0.363,0.057,0.55,0.09,0.29,0.207,0.567,0.37
1,576,1,0.24,0.183,0.037,0.353,0.053,0.54,0.09,0.297,0.207,0.55,0.37
0,577,1,0.237,0.187,0.033,0.357,0.05,0.537,0.087,0.307,0.217,0.55,0.363
0,578,0,0.23,0.183,0.033,0.35,0.05,0.537,0.087,0.307,0.223,0.55,0.367
0,579,0,0.23,0.183,0.037,0.357,0.05,0.54,0.087,0.313,0.223,0.563,0.357
1,580,0,0.227,0.177,0.04,0.35,0.05,0.54,0.087,0.313,0.21,0.563,0.357
0,581,1,0.23,0.17,0.04,0.36,0.05,0.543,0.083,0.333,0.197,0.557,0.353
1,582,0,0.227,0.16,0.04,0.373,0.05,0.543,0.083,0.343,0.193,0.54,0.36
1,583,1,0.223,0.157,0.04,0.38,0.05,0.543,0.083,0.36,0.19,0.533,0.35
0,584,1,0.227,0.16,0.04,0.383,0.05,0.55,0.087,0.37,0.19,0.543,0.347
