date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2017-10-14,0,23,0.42,8,2,13.419354838709678,10,23,11,60,22,15,30,1,3,12,56,17,35,2,33,26,38,34,17,10,5,10,1,11,14,25,2,45,2300,45,31,2,17,15,24,70,7,14,20,73,21,15,42,15,16,13,30,16,22,3,15,14,28,19,8,34,13,20,12,23,0,63,64,0,40,5,15,8,18,10,39,25,23,7,5,35,1,22,22,21,10,23,66,13,59,13,43,28,31,2,49,10,48,22871.720703125
2017-10-15,0,23,1.0,8,2,13.451612903225806,11,22,10,52,24,14,28,0,4,14,48,18,39,4,33,33,41,41,17,9,5,11,1,10,15,25,3,51,2100,35,32,2,16,16,19,66,5,14,17,77,26,12,42,15,16,15,31,15,25,3,16,17,33,19,10,32,14,24,12,20,1,61,60,0,39,6,14,10,16,14,40,26,28,7,4,40,1,25,21,22,10,31,65,16,62,13,39,25,30,2,47,12,52,22871.720703125
2017-10-16,0,55,2.39,20,4,13.483870967741936,14,23,15,37,33,21,46,2,8,26,68,19,48,5,34,40,43,50,28,11,6,15,2,12,23,30,3,54,2300,78,32,5,22,27,19,62,18,17,40,73,30,20,35,35,18,15,34,25,36,3,17,16,50,17,15,33,15,34,12,28,1,53,39,0,34,10,30,23,20,19,38,21,22,9,5,57,2,22,26,34,10,53,54,14,62,24,32,26,26,3,43,24,45,22956.9609375
2017-10-17,0,56,1.02,20,5,13.516129032258064,16,23,16,37,39,23,44,3,8,26,66,18,45,4,35,42,46,53,28,11,5,16,2,13,22,30,3,52,2200,70,34,5,23,27,16,63,18,18,38,68,31,20,34,35,18,16,35,28,37,3,17,15,51,17,15,32,15,37,11,24,1,53,36,0,40,10,28,24,21,20,41,20,20,8,6,59,2,21,28,37,10,56,52,20,60,23,31,26,25,3,45,24,45,22997.439453125
2017-10-18,0,65,1.16,23,5,13.548387096774194,14,24,16,37,35,19,43,3,7,27,63,17,43,3,34,38,45,51,27,10,5,17,3,12,21,28,3,52,2200,69,32,6,22,26,17,61,22,18,37,64,30,20,32,35,18,15,35,28,36,3,17,17,51,17,15,30,15,38,10,26,1,53,36,0,35,11,28,23,20,19,41,20,19,8,5,57,2,19,28,37,10,53,52,21,57,23,32,28,25,3,45,23,48,23157.599609375
2017-10-19,0,72,1.11,26,6,13.580645161290322,15,24,16,41,33,21,40,3,7,28,64,19,42,3,35,38,47,52,27,11,5,16,3,12,25,28,3,51,2300,69,33,6,22,23,18,62,24,18,40,68,28,22,33,40,17,14,35,27,35,3,16,15,51,17,15,32,15,36,12,27,1,55,37,0,32,9,28,23,20,18,42,21,18,8,6,57,2,19,26,40,10,51,53,14,57,22,32,23,26,3,47,23,45,23163.0390625
2017-10-20,0,65,0.9,23,5,13.612903225806456,13,23,16,46,30,19,38,3,6,21,69,18,40,3,35,35,44,46,24,9,5,13,2,14,18,27,3,47,2400,67,33,5,23,24,19,62,21,17,40,64,28,21,36,34,16,15,31,24,28,3,16,16,43,18,12,31,14,30,14,25,1,55,44,0,34,10,24,19,20,15,40,21,19,7,5,50,2,20,26,36,12,45,52,18,56,23,34,30,26,3,50,17,43,23328.630859375
2017-10-21,0,31,0.48,11,3,13.64516129032258,10,22,9,57,20,13,28,1,3,12,56,18,35,2,33,26,38,33,17,8,5,10,1,10,13,25,2,43,2300,43,31,3,18,15,20,70,7,13,20,74,21,14,42,15,15,13,28,15,19,3,15,15,28,20,8,35,12,19,13,24,0,62,60,0,45,5,14,11,20,11,43,26,24,5,3,31,1,19,21,20,11,23,68,15,60,14,42,28,31,2,50,8,48,23328.630859375
2017-10-22,0,26,0.84,9,2,13.67741935483871,9,22,9,50,23,16,28,0,4,14,46,17,37,3,31,34,35,36,18,8,5,10,1,11,17,23,2,47,2100,32,32,2,16,16,17,63,4,13,15,72,23,11,41,16,16,16,30,15,23,3,14,16,28,18,9,32,13,22,13,23,1,57,60,0,44,5,13,11,16,12,40,25,25,6,4,33,1,17,21,19,16,30,65,15,61,11,37,21,30,2,46,11,50,23328.630859375
2017-10-23,0,57,2.19,21,5,13.709677419354836,14,23,15,35,33,20,44,3,7,27,63,18,44,5,36,40,43,51,28,10,6,15,3,12,22,28,4,55,2200,73,32,5,20,27,15,62,21,19,38,68,33,20,34,37,18,15,36,26,35,3,17,15,48,18,14,31,15,36,11,25,1,53,40,0,36,11,30,26,21,19,41,22,22,8,6,60,2,20,26,37,12,59,54,12,59,22,32,24,26,3,44,22,45,23273.9609375
2017-10-24,0,69,1.21,25,6,13.741935483870964,15,24,16,36,34,21,44,3,7,31,62,19,45,4,35,41,45,52,28,10,6,16,2,11,23,28,3,54,2300,72,34,6,23,27,15,60,21,18,41,70,32,22,33,39,18,16,37,27,36,3,18,15,51,19,16,31,15,35,12,27,1,53,37,0,30,11,30,36,22,19,42,21,21,8,5,62,2,23,26,40,14,59,55,15,57,25,30,26,26,3,47,22,45,23441.759765625
2017-10-25,0,65,0.94,23,5,13.774193548387096,13,24,16,37,35,20,42,3,7,28,62,18,43,3,36,43,44,47,27,10,5,16,3,13,24,28,2,51,2200,71,32,6,22,28,15,61,24,17,39,71,32,22,34,37,18,15,35,28,35,3,17,17,50,17,14,30,15,33,12,28,1,52,37,0,36,10,28,33,21,19,40,21,18,8,6,59,2,19,25,40,19,50,52,17,59,25,30,26,25,3,47,22,43,23329.4609375
2017-10-26,0,60,0.92,22,5,13.806451612903226,14,23,16,38,36,23,42,3,7,28,62,19,41,3,36,38,44,49,26,9,5,16,3,11,25,28,2,49,2300,69,33,6,23,39,15,59,21,18,40,68,34,21,34,42,17,14,34,26,35,3,17,18,50,17,14,30,15,35,12,25,1,52,38,0,34,10,28,40,20,18,41,22,19,7,6,59,2,18,24,37,22,55,50,19,56,21,31,27,24,3,48,24,44,23400.859375
2017-10-27,0,67,1.12,24,5,13.838709677419354,13,23,17,44,31,19,37,3,6,21,67,17,40,3,34,33,40,44,23,9,5,14,2,12,22,27,3,43,2400,65,32,5,23,33,17,63,30,18,41,71,28,20,35,32,16,13,32,26,30,3,16,15,42,17,14,31,14,31,12,24,1,54,45,0,32,9,25,31,20,16,42,24,19,7,5,55,2,18,24,37,13,44,52,13,57,21,33,28,26,3,50,18,43,23434.189453125
2017-10-28,0,22,0.33,8,2,13.870967741935484,9,21,11,54,22,13,26,1,3,13,54,15,34,2,32,28,34,33,16,9,4,9,1,11,14,22,1,43,2300,44,32,2,17,19,16,65,8,13,19,82,22,13,41,17,14,12,27,15,19,3,14,14,25,19,7,34,11,19,10,22,1,59,59,0,34,6,14,12,18,11,41,26,22,6,4,31,1,16,20,22,22,20,65,15,60,13,39,25,28,2,49,9,54,23434.189453125
2017-10-29,0,25,1.14,9,2,13.903225806451616,9,21,9,48,26,15,26,0,3,14,43,15,36,3,32,31,35,38,17,8,5,11,1,11,15,22,3,45,2100,34,30,2,16,24,16,61,7,15,15,74,26,13,41,16,16,16,28,14,25,3,15,15,32,17,8,32,12,22,12,23,0,57,63,0,44,6,14,11,17,13,43,25,23,5,5,34,1,18,20,21,24,31,66,18,61,11,36,27,28,2,46,13,53,23434.189453125
2017-10-30,0,59,2.36,21,5,13.93548387096774,14,21,15,33,34,20,44,2,7,24,61,18,44,5,35,36,40,52,27,10,5,16,2,13,22,26,3,50,2200,72,31,5,22,27,14,60,19,14,41,68,28,22,36,35,17,14,31,26,35,3,17,14,50,16,14,28,13,37,11,25,1,51,39,0,32,9,28,28,20,19,40,20,19,7,7,57,2,21,24,37,31,56,50,15,59,21,28,28,25,3,43,20,46,23348.740234375
2017-10-31,0,58,0.98,21,5,13.967741935483875,14,22,16,33,36,19,40,3,7,28,61,16,45,4,33,39,38,50,26,9,5,16,2,16,24,26,3,45,2200,69,30,5,23,28,28,55,22,17,41,63,31,23,36,36,16,14,32,26,32,4,15,17,49,16,15,28,14,35,10,22,1,48,41,0,28,10,28,36,20,18,41,20,18,8,6,57,2,21,26,42,15,51,45,17,56,26,28,21,23,3,47,21,45,23377.240234375
2017-11-01,0,62,1.07,22,5,14.0,14,21,17,35,37,21,43,3,7,27,68,18,40,4,33,42,40,48,27,9,5,17,2,14,22,27,4,48,2200,69,31,5,23,27,16,56,23,18,43,65,33,25,34,36,17,15,34,27,35,4,16,20,48,15,14,28,14,35,10,22,1,51,38,0,32,10,31,44,20,18,41,20,16,8,6,60,1,19,25,41,31,53,48,11,57,22,28,24,23,3,46,22,45,23435.009765625
2017-11-02,0,60,0.97,22,5,14.033333333333333,14,22,17,38,36,21,41,3,7,26,69,19,42,3,36,41,40,51,28,10,5,17,2,16,24,28,3,50,2300,67,32,5,23,26,15,57,23,22,43,65,38,26,31,37,16,13,36,27,36,4,16,16,51,16,14,30,15,37,10,26,1,53,37,0,33,11,30,44,21,18,41,21,18,8,6,59,2,22,25,45,39,54,51,17,59,23,30,28,24,3,49,21,51,23531.380859375
2017-11-03,0,58,0.97,21,5,14.066666666666665,14,22,17,45,35,21,40,3,6,23,74,16,42,3,36,35,40,44,25,9,5,15,2,12,21,25,3,48,2600,67,32,5,25,24,17,60,23,21,43,64,31,23,33,36,15,12,34,24,31,4,15,15,42,16,13,31,15,33,11,27,1,54,45,0,32,9,27,23,21,16,42,24,18,7,5,56,2,17,24,38,12,46,54,20,56,24,32,28,26,3,52,22,48,23539.189453125
2017-11-04,0,26,0.45,9,2,14.1,8,21,10,56,21,15,28,1,3,14,62,16,35,2,34,27,34,36,18,9,5,9,1,11,15,24,2,41,2300,45,32,2,19,17,16,64,7,16,20,74,26,13,37,16,15,13,36,17,27,4,15,15,31,18,8,35,14,21,11,20,1,61,63,0,40,6,15,11,20,10,40,27,22,6,4,30,1,11,21,24,10,25,70,17,63,17,40,33,30,2,47,9,53,23539.189453125
2017-11-05,0,30,1.15,11,2,14.133333333333333,10,21,11,50,24,15,27,0,3,14,49,16,37,4,33,31,34,39,18,9,5,9,1,14,16,22,2,47,2000,33,32,2,14,18,14,62,7,15,16,71,26,14,36,14,16,11,46,15,28,4,14,15,32,18,9,33,15,24,10,24,0,57,61,0,34,5,14,11,17,13,39,27,26,6,5,32,2,15,20,26,10,28,70,13,63,16,34,21,31,2,42,12,55,23539.189453125
2017-11-06,0,57,1.9,21,5,14.166666666666664,14,22,16,36,35,20,44,2,7,27,66,18,43,5,35,40,39,47,27,9,6,17,2,16,22,28,4,53,2200,74,32,5,22,25,13,59,19,20,41,69,33,22,30,33,17,14,36,25,37,5,17,16,48,16,13,32,15,36,10,27,1,52,39,0,33,10,30,25,22,17,40,24,20,8,6,56,2,21,26,40,10,53,55,13,61,21,28,24,26,3,44,22,43,23548.419921875
2017-11-07,0,64,1.12,23,5,14.2,14,23,19,37,36,22,45,2,7,26,65,18,44,4,36,39,40,51,28,9,5,17,2,12,23,28,3,51,2300,74,34,5,22,28,14,59,22,21,41,68,33,22,31,35,17,15,37,28,37,6,17,16,54,17,15,32,15,38,10,27,1,53,37,0,35,10,31,28,21,18,42,25,18,8,7,56,2,21,26,45,9,55,54,15,60,24,28,30,26,3,46,23,44,23557.23046875
2017-11-08,0,67,1.05,24,5,14.233333333333333,14,23,17,37,32,20,44,3,7,27,62,17,43,4,34,40,43,51,26,10,5,17,2,13,24,28,3,52,2200,70,32,5,21,27,15,57,24,18,41,68,34,21,34,38,17,19,35,27,37,5,17,15,53,18,15,32,15,39,10,26,1,54,36,0,34,11,28,28,22,19,43,25,18,8,8,59,2,20,26,43,9,55,55,14,62,20,28,26,26,3,49,23,46,23563.359375
2017-11-09,0,75,1.12,27,6,14.266666666666667,14,24,17,39,32,20,43,3,6,27,66,19,42,3,36,38,41,47,27,10,5,16,2,13,22,27,3,52,2300,69,35,7,22,28,15,59,23,19,41,70,32,21,31,37,17,14,35,28,37,6,16,17,53,17,15,32,15,36,11,25,1,53,38,0,32,10,28,28,22,18,44,27,19,9,7,55,2,21,27,38,9,59,55,12,61,23,30,28,26,3,49,21,47,23461.939453125
2017-11-10,0,72,0.96,26,6,14.3,12,23,16,49,33,16,37,3,5,19,73,19,42,3,36,33,38,41,24,8,5,13,1,12,18,26,3,46,2700,72,33,6,25,23,19,63,22,16,37,67,28,21,33,31,16,13,30,24,31,7,16,15,43,17,11,33,15,28,11,21,1,55,47,0,36,8,25,18,20,14,42,28,20,7,5,47,1,14,24,34,9,38,61,12,63,20,35,28,26,3,51,15,48,23422.2109375
2017-11-11,0,27,0.38,10,2,14.333333333333336,8,22,10,59,20,13,27,1,2,13,57,15,37,2,32,25,34,33,17,8,5,9,1,10,11,24,2,43,2700,46,33,2,19,16,19,67,7,14,20,76,25,16,36,16,15,12,28,15,25,6,15,14,27,19,9,36,15,19,11,22,0,62,63,0,34,5,15,9,19,10,44,32,24,6,4,30,1,15,22,19,9,25,76,12,69,15,44,26,31,2,48,9,53,23422.2109375
2017-11-12,0,23,0.85,8,2,14.366666666666667,9,21,10,51,22,16,28,0,3,14,46,17,37,4,31,32,32,36,16,9,5,9,1,9,15,23,3,45,2700,33,34,2,16,18,14,63,6,14,16,73,25,18,36,16,16,12,32,15,27,6,15,15,33,19,9,35,15,22,10,21,0,61,62,0,40,5,14,10,17,12,43,32,25,7,5,31,2,14,21,22,10,31,74,16,70,18,39,24,31,2,44,11,54,23422.2109375
2017-11-13,0,65,2.83,23,5,14.4,14,23,17,36,36,22,48,2,7,28,65,19,44,5,35,41,39,52,25,9,6,16,2,13,23,28,3,51,2600,79,32,5,22,28,13,60,21,20,40,71,33,22,31,38,18,15,34,27,39,6,17,14,50,18,15,32,16,38,11,25,1,53,39,0,34,10,30,17,21,18,44,26,21,9,6,56,2,23,25,43,10,57,57,15,63,25,30,24,27,3,45,24,50,23439.69921875
2017-11-14,0,64,0.98,23,5,14.433333333333335,15,24,18,35,38,23,43,2,7,27,66,17,46,4,36,39,41,52,28,10,6,18,2,15,24,28,4,51,2400,76,32,5,23,28,14,59,22,19,42,71,34,23,30,36,17,15,38,28,41,6,17,17,55,18,14,32,15,38,11,24,1,53,36,0,35,10,31,18,24,20,41,25,20,8,6,61,2,18,26,45,10,59,56,18,62,28,28,28,25,3,49,23,50,23409.470703125
2017-11-15,0,58,0.91,21,5,14.466666666666667,14,24,17,37,34,23,43,3,7,28,67,19,47,4,36,40,41,51,27,10,6,16,3,14,25,28,4,47,2400,74,35,6,24,28,15,60,22,19,41,67,33,23,30,40,17,15,35,28,39,6,17,17,52,17,16,33,15,39,10,27,1,54,36,0,33,10,30,17,23,19,43,26,20,7,7,60,2,18,28,42,10,56,54,16,60,26,28,26,26,3,49,23,46,23271.279296875
2017-11-16,0,67,1.16,24,5,14.5,15,24,17,37,37,20,43,3,7,28,68,18,44,3,37,45,41,50,28,9,5,18,2,12,25,30,3,50,2400,69,36,6,22,27,15,59,26,18,38,67,31,22,31,35,17,14,34,28,38,6,17,16,51,18,15,32,15,38,10,26,1,54,39,0,36,10,28,18,22,18,43,27,20,7,6,60,2,20,27,41,10,56,55,15,60,22,28,25,26,3,48,24,47,23458.359375
2017-11-17,0,62,0.93,22,5,14.533333333333333,12,23,16,43,27,19,38,3,6,26,71,19,42,3,36,40,38,43,23,8,5,17,2,12,20,27,3,45,2500,69,32,5,23,24,16,61,24,20,41,66,28,26,32,32,15,13,31,26,35,6,17,14,43,17,13,33,14,31,12,22,1,54,46,0,28,8,25,14,21,16,44,27,22,7,6,55,2,16,24,41,10,47,56,12,61,23,31,27,28,3,50,19,46,23358.240234375
2017-11-18,0,25,0.4,9,2,14.566666666666665,9,21,11,54,20,13,25,1,3,12,62,16,35,2,33,30,32,30,16,9,4,9,0,9,13,23,2,41,2400,47,33,2,17,17,15,68,7,14,20,73,24,17,34,17,15,13,26,15,22,6,15,14,27,20,9,37,11,19,11,23,0,61,69,0,38,4,14,7,21,10,41,34,25,5,4,31,1,12,21,22,10,25,75,11,68,14,37,24,32,2,47,9,54,23358.240234375
2017-11-19,0,22,0.88,8,2,14.6,9,22,10,51,17,16,26,0,3,12,48,16,40,4,33,34,34,34,15,9,5,9,1,11,14,24,2,41,2200,35,31,2,15,18,15,63,4,12,14,78,26,14,35,13,16,13,28,15,24,6,15,14,28,20,8,35,13,23,21,23,1,63,66,0,40,5,13,8,17,11,42,35,28,6,4,31,2,17,19,18,10,25,73,11,73,12,36,25,31,2,45,11,56,23358.240234375
2017-11-20,0,56,2.55,20,5,14.633333333333333,12,22,15,37,31,19,38,2,6,22,64,18,42,5,34,38,38,44,25,9,5,15,2,13,20,27,3,47,2400,73,32,5,21,26,15,62,18,16,38,68,28,22,30,30,17,14,32,24,35,7,16,13,44,19,12,32,13,31,16,24,1,55,45,0,33,9,27,16,19,15,39,33,25,7,5,49,2,20,23,37,9,45,62,15,64,22,28,25,28,3,44,19,49,23430.330078125
2017-11-21,0,66,1.18,24,5,14.666666666666664,13,22,16,37,33,21,37,3,6,19,67,17,45,4,34,35,39,42,25,8,5,14,1,12,21,26,2,47,2400,71,32,6,23,27,17,61,22,18,38,67,30,23,28,27,17,13,31,25,34,7,16,15,43,18,12,33,13,30,14,24,1,55,44,0,37,8,26,17,17,14,40,33,25,7,5,46,2,15,24,33,9,38,60,12,63,22,28,24,28,3,45,18,49,23590.830078125
2017-11-22,0,71,1.08,26,6,14.7,11,21,15,40,24,21,32,3,4,15,68,18,42,3,34,30,36,36,21,8,5,11,1,12,19,21,3,40,2600,64,33,6,26,20,24,62,21,15,34,71,28,22,30,22,17,13,28,24,28,8,15,15,33,19,10,36,11,20,13,25,1,57,50,0,36,6,22,11,16,10,40,38,31,5,4,35,1,13,23,33,8,26,66,16,66,18,30,24,28,2,41,11,49,23526.1796875
2017-11-23,0,41,0.58,15,3,14.733333333333333,6,19,10,42,17,15,18,1,2,9,42,17,31,1,28,30,27,26,14,6,3,7,0,10,10,16,1,31,2200,32,28,3,14,13,71,55,8,12,14,61,21,11,28,11,14,10,21,14,21,9,14,12,22,19,7,32,12,16,11,20,1,63,59,0,31,4,10,7,11,8,38,69,38,5,3,21,1,13,22,16,9,15,64,14,75,11,27,21,28,1,36,7,56,23526.1796875
2017-11-24,0,79,1.93,28,6,14.766666666666666,8,20,11,40,19,11,24,2,3,8,68,16,40,2,31,38,27,27,13,8,4,7,0,11,11,21,1,37,2500,54,28,7,21,13,16,61,15,12,26,68,21,14,30,16,16,12,22,15,20,8,13,11,22,21,6,30,12,15,10,24,0,47,63,0,28,4,13,8,14,8,38,89,18,4,3,25,1,9,27,23,9,16,64,12,91,14,31,21,32,1,41,6,64,23557.990234375
2017-11-25,0,29,0.37,10,2,14.8,8,21,11,47,22,13,24,1,3,10,56,14,40,2,32,34,28,28,15,9,4,8,1,11,11,23,2,43,2400,42,32,2,17,18,13,61,6,11,17,76,25,13,34,15,16,16,25,14,26,8,14,12,25,22,8,33,14,17,11,24,0,52,70,0,38,4,12,7,17,9,43,50,21,5,3,25,1,14,20,20,9,18,72,12,81,12,36,24,37,2,46,8,67,23557.990234375
2017-11-26,0,29,1.0,10,2,14.833333333333336,9,22,11,45,21,16,27,0,3,14,47,15,42,4,33,40,31,36,17,9,5,9,1,9,14,22,2,48,2200,36,34,2,16,20,13,61,6,13,14,77,31,12,35,15,17,14,30,16,30,7,15,15,28,21,8,33,15,22,11,23,1,53,65,0,35,5,13,8,16,11,46,41,21,5,4,28,1,14,21,22,9,28,72,11,78,12,35,23,46,2,43,11,65,23557.990234375
2017-11-27,0,61,2.1,22,5,14.866666666666667,12,22,17,28,36,21,44,2,6,24,65,16,49,5,35,46,36,46,26,8,5,15,1,11,23,26,3,49,2300,78,28,5,22,28,12,59,15,17,35,68,36,20,30,32,19,16,31,24,39,7,16,14,44,21,13,30,15,35,10,26,1,47,38,0,35,9,28,13,20,15,44,47,19,7,6,54,2,19,24,37,10,48,57,14,71,20,28,22,33,3,41,19,80,23580.779296875
2017-11-28,0,62,1.02,22,5,14.9,14,23,19,32,35,24,40,3,7,26,63,16,49,4,36,46,43,51,27,9,5,16,2,13,26,28,3,49,2400,75,32,6,21,47,13,56,22,21,42,69,47,22,31,36,19,16,35,28,45,7,17,14,51,20,15,31,16,36,11,27,1,49,35,0,31,10,28,13,21,18,49,34,17,7,5,56,2,17,26,44,9,54,55,14,66,27,28,27,28,3,44,23,70,23836.7109375
