date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2011-03-13,0,30,0.88,7,2,10.612903225806454,0.11,0.17,0.09,0.5,0.22,0.14,0.29,0.0,0.07,0.17,0.35,0.21,0.33,0.1,0.3,0.37,0.32,0.28,0.25,0.12,0.05,0.08,0.02,0.05,0.18,0.33,0.03,0.38,0.11,0.28,0.28,0.01,0.18,0.23,0.05,0.53,0.02,0.12,0.14,0.5,0.13,0.14,0.32,0.13,0.17,0.06,0.27,0.2,0.2,0.02,0.15,0.12,0.28,0.13,0.14,0.22,0.14,0.3,0.08,0.24,0.0,0.4,0.44,0.0,0.37,0.05,0.12,0.08,0.26,0.12,0.57,0.25,0.22,0.17,0.06,0.38,0.01,0.16,0.2,0.21,0.14,0.25,0.4,0.2,0.42,0.13,0.41,0.23,0.25,0.03,0.69,0.16,0.44,12044.400390625
2011-03-14,0,76,2.53,18,4,10.580645161290322,0.17,0.17,0.13,0.39,0.31,0.2,0.48,0.01,0.14,0.21,0.54,0.22,0.4,0.1,0.32,0.43,0.4,0.35,0.34,0.19,0.06,0.13,0.03,0.06,0.26,0.44,0.03,0.44,0.13,0.53,0.28,0.03,0.26,0.29,0.05,0.54,0.08,0.16,0.38,0.48,0.18,0.24,0.29,0.28,0.22,0.07,0.26,0.29,0.25,0.03,0.17,0.15,0.46,0.13,0.2,0.23,0.15,0.39,0.08,0.28,0.01,0.39,0.29,0.0,0.43,0.08,0.24,0.11,0.32,0.17,0.56,0.22,0.22,0.18,0.07,0.61,0.01,0.19,0.28,0.27,0.14,0.34,0.33,0.23,0.42,0.27,0.33,0.23,0.21,0.04,0.61,0.2,0.37,11993.16015625
2011-03-15,0,87,1.14,20,5,10.548387096774192,0.18,0.17,0.17,0.39,0.3,0.2,0.46,0.01,0.14,0.21,0.57,0.21,0.41,0.07,0.32,0.46,0.4,0.39,0.38,0.14,0.06,0.15,0.02,0.09,0.25,0.46,0.03,0.44,0.13,0.53,0.3,0.04,0.3,0.33,0.05,0.52,0.08,0.13,0.38,0.49,0.23,0.29,0.31,0.24,0.2,0.06,0.26,0.33,0.22,0.02,0.17,0.14,0.47,0.14,0.2,0.24,0.16,0.4,0.07,0.28,0.0,0.38,0.26,0.0,0.35,0.1,0.24,0.11,0.32,0.18,0.58,0.22,0.21,0.2,0.06,0.64,0.01,0.16,0.25,0.28,0.14,0.29,0.33,0.32,0.41,0.29,0.32,0.23,0.22,0.04,0.6,0.2,0.4,11855.419921875
2011-03-16,0,86,0.99,20,5,10.516129032258064,0.17,0.18,0.16,0.42,0.32,0.24,0.44,0.01,0.13,0.25,0.54,0.24,0.39,0.06,0.33,0.45,0.41,0.35,0.37,0.12,0.06,0.11,0.02,0.05,0.24,0.41,0.03,0.4,0.12,0.5,0.29,0.04,0.28,0.48,0.05,0.51,0.09,0.13,0.39,0.47,0.16,0.28,0.31,0.25,0.19,0.07,0.27,0.31,0.24,0.02,0.17,0.14,0.52,0.13,0.21,0.23,0.15,0.37,0.07,0.26,0.0,0.39,0.27,0.0,0.39,0.09,0.24,0.11,0.31,0.18,0.54,0.22,0.21,0.16,0.07,0.65,0.01,0.16,0.27,0.32,0.13,0.34,0.32,0.31,0.4,0.25,0.32,0.21,0.21,0.04,0.65,0.26,0.37,11613.2998046875
2011-03-17,0,72,0.84,17,4,10.483870967741936,0.17,0.19,0.14,0.42,0.29,0.23,0.41,0.01,0.11,0.22,0.53,0.19,0.41,0.05,0.32,0.42,0.4,0.33,0.35,0.16,0.06,0.11,0.02,0.06,0.26,0.4,0.04,0.41,0.13,0.49,0.3,0.03,0.25,0.68,0.06,0.54,0.09,0.13,0.38,0.45,0.18,0.25,0.31,0.25,0.19,0.06,0.3,0.31,0.25,0.02,0.17,0.15,0.43,0.13,0.2,0.22,0.16,0.34,0.07,0.25,0.01,0.39,0.27,0.0,0.35,0.08,0.22,0.11,0.3,0.18,0.62,0.21,0.21,0.16,0.07,0.6,0.01,0.21,0.24,0.25,0.13,0.34,0.3,0.25,0.4,0.28,0.32,0.23,0.22,0.04,0.65,0.21,0.37,11774.58984375
2011-03-18,0,55,0.76,13,3,10.451612903225808,0.15,0.17,0.13,0.5,0.28,0.23,0.44,0.01,0.12,0.17,0.56,0.19,0.38,0.05,0.32,0.41,0.37,0.33,0.33,0.13,0.05,0.11,0.01,0.06,0.22,0.45,0.03,0.38,0.12,0.5,0.3,0.03,0.28,0.59,0.06,0.55,0.06,0.13,0.34,0.46,0.13,0.24,0.31,0.24,0.17,0.06,0.26,0.3,0.22,0.02,0.16,0.14,0.41,0.14,0.18,0.22,0.15,0.31,0.07,0.19,0.0,0.36,0.34,0.0,0.4,0.07,0.21,0.1,0.34,0.16,0.62,0.24,0.23,0.2,0.06,0.58,0.0,0.15,0.25,0.35,0.12,0.29,0.32,0.3,0.41,0.25,0.37,0.31,0.23,0.03,0.66,0.21,0.35,11858.51953125
2011-03-19,0,23,0.42,5,1,10.419354838709678,0.11,0.16,0.09,0.58,0.24,0.14,0.32,0.0,0.07,0.14,0.47,0.18,0.35,0.03,0.29,0.37,0.36,0.28,0.18,0.14,0.05,0.08,0.01,0.06,0.16,0.39,0.03,0.36,0.12,0.37,0.28,0.01,0.22,0.45,0.06,0.6,0.03,0.14,0.2,0.5,0.13,0.16,0.33,0.1,0.17,0.08,0.25,0.22,0.16,0.02,0.15,0.12,0.28,0.13,0.13,0.22,0.15,0.21,0.07,0.28,0.01,0.38,0.47,0.0,0.56,0.06,0.12,0.08,0.29,0.11,0.59,0.28,0.27,0.15,0.05,0.41,0.01,0.11,0.25,0.23,0.14,0.22,0.4,0.16,0.43,0.11,0.44,0.22,0.28,0.02,0.75,0.12,0.39,11858.51953125
2011-03-20,0,28,1.22,7,1,10.387096774193546,0.11,0.17,0.09,0.49,0.21,0.16,0.33,0.0,0.07,0.15,0.39,0.19,0.35,0.11,0.32,0.42,0.32,0.28,0.2,0.13,0.06,0.09,0.01,0.06,0.18,0.39,0.03,0.37,0.12,0.31,0.27,0.01,0.19,0.41,0.05,0.55,0.03,0.11,0.17,0.47,0.14,0.12,0.33,0.1,0.18,0.07,0.24,0.19,0.18,0.02,0.16,0.12,0.33,0.15,0.18,0.24,0.2,0.28,0.1,0.3,0.0,0.44,0.46,0.0,0.53,0.06,0.13,0.12,0.3,0.14,0.55,0.29,0.29,0.2,0.06,0.41,0.01,0.15,0.29,0.22,0.15,0.35,0.41,0.19,0.46,0.13,0.44,0.62,0.26,0.03,0.71,0.16,0.37,11858.51953125
2011-03-21,0,55,1.96,13,3,10.35483870967742,0.18,0.17,0.14,0.37,0.31,0.2,0.48,0.01,0.13,0.25,0.56,0.21,0.44,0.11,0.32,0.4,0.4,0.39,0.35,0.15,0.06,0.14,0.02,0.07,0.24,0.45,0.05,0.43,0.13,0.54,0.28,0.02,0.25,0.42,0.05,0.58,0.08,0.14,0.36,0.5,0.18,0.24,0.3,0.26,0.2,0.07,0.26,0.29,0.23,0.03,0.18,0.15,0.43,0.14,0.22,0.24,0.18,0.37,0.1,0.26,0.01,0.39,0.29,0.0,0.35,0.09,0.25,0.14,0.34,0.18,0.54,0.24,0.23,0.2,0.06,0.63,0.01,0.2,0.29,0.31,0.13,0.37,0.36,0.21,0.45,0.22,0.34,0.75,0.23,0.04,0.58,0.23,0.37,12036.5302734375
2011-03-22,0,57,1.04,13,3,10.322580645161286,0.18,0.18,0.15,0.4,0.33,0.22,0.52,0.01,0.13,0.26,0.56,0.22,0.44,0.07,0.33,0.46,0.42,0.38,0.38,0.16,0.06,0.17,0.03,0.06,0.24,0.5,0.04,0.45,0.12,0.54,0.3,0.03,0.25,0.4,0.05,0.54,0.07,0.13,0.38,0.52,0.17,0.27,0.32,0.26,0.2,0.08,0.3,0.36,0.25,0.02,0.17,0.14,0.43,0.13,0.21,0.23,0.18,0.38,0.08,0.26,0.01,0.38,0.27,0.0,0.4,0.09,0.25,0.13,0.34,0.18,0.62,0.23,0.21,0.17,0.07,0.65,0.01,0.19,0.28,0.36,0.12,0.37,0.33,0.23,0.42,0.29,0.32,0.35,0.21,0.04,0.62,0.26,0.32,12018.6298828125
2011-03-23,0,51,0.89,12,3,10.290322580645162,0.17,0.19,0.14,0.41,0.35,0.23,0.5,0.01,0.12,0.25,0.54,0.21,0.42,0.06,0.32,0.45,0.41,0.37,0.39,0.16,0.06,0.17,0.02,0.07,0.28,0.43,0.04,0.48,0.13,0.52,0.28,0.02,0.25,0.36,0.05,0.52,0.07,0.13,0.34,0.49,0.18,0.27,0.31,0.3,0.19,0.07,0.28,0.32,0.25,0.02,0.18,0.15,0.41,0.13,0.2,0.24,0.17,0.36,0.08,0.29,0.01,0.39,0.28,0.0,0.42,0.09,0.24,0.11,0.35,0.19,0.57,0.23,0.22,0.18,0.08,0.61,0.01,0.21,0.27,0.34,0.13,0.31,0.33,0.29,0.41,0.28,0.34,0.28,0.21,0.04,0.59,0.25,0.32,12086.01953125
2011-03-24,0,52,1.02,12,3,10.258064516129034,0.17,0.19,0.14,0.42,0.32,0.21,0.46,0.01,0.13,0.22,0.54,0.19,0.4,0.06,0.35,0.46,0.41,0.39,0.39,0.15,0.06,0.17,0.02,0.05,0.28,0.48,0.04,0.44,0.13,0.5,0.3,0.02,0.26,0.33,0.06,0.52,0.06,0.17,0.36,0.47,0.19,0.22,0.31,0.26,0.19,0.06,0.29,0.34,0.26,0.02,0.18,0.13,0.4,0.14,0.21,0.22,0.18,0.36,0.08,0.26,0.01,0.41,0.29,0.0,0.4,0.09,0.24,0.16,0.34,0.17,0.61,0.22,0.23,0.18,0.07,0.62,0.01,0.2,0.28,0.34,0.15,0.35,0.32,0.29,0.42,0.29,0.33,0.29,0.22,0.03,0.65,0.26,0.33,12170.5595703125
2011-03-25,0,51,0.98,12,3,10.225806451612904,0.14,0.19,0.14,0.51,0.28,0.24,0.46,0.01,0.12,0.21,0.56,0.17,0.39,0.05,0.33,0.39,0.4,0.32,0.35,0.14,0.06,0.14,0.02,0.06,0.22,0.45,0.03,0.38,0.14,0.58,0.27,0.02,0.26,0.31,0.06,0.55,0.08,0.12,0.38,0.47,0.2,0.28,0.31,0.22,0.18,0.06,0.27,0.31,0.23,0.02,0.16,0.13,0.39,0.13,0.16,0.21,0.16,0.32,0.08,0.25,0.0,0.39,0.36,0.0,0.37,0.09,0.21,0.12,0.34,0.16,0.63,0.23,0.21,0.2,0.06,0.59,0.01,0.18,0.27,0.3,0.13,0.29,0.32,0.22,0.42,0.26,0.38,0.3,0.24,0.03,0.67,0.2,0.34,12220.58984375
2011-03-26,0,33,0.65,8,2,10.193548387096774,0.13,0.18,0.11,0.58,0.21,0.14,0.35,0.0,0.07,0.14,0.45,0.19,0.34,0.03,0.32,0.36,0.39,0.28,0.26,0.11,0.05,0.09,0.01,0.05,0.18,0.41,0.02,0.36,0.13,0.38,0.29,0.01,0.22,0.24,0.06,0.57,0.02,0.12,0.2,0.53,0.13,0.18,0.33,0.15,0.16,0.08,0.26,0.25,0.19,0.02,0.15,0.12,0.27,0.14,0.12,0.21,0.14,0.23,0.08,0.21,0.0,0.4,0.5,0.0,0.43,0.06,0.13,0.09,0.34,0.13,0.54,0.28,0.29,0.2,0.04,0.37,0.01,0.14,0.22,0.22,0.13,0.22,0.43,0.28,0.43,0.14,0.44,0.26,0.26,0.02,0.73,0.1,0.34,12220.58984375
2011-03-27,0,24,0.73,6,1,10.161290322580646,0.13,0.18,0.1,0.49,0.29,0.18,0.37,0.0,0.08,0.15,0.39,0.21,0.37,0.11,0.33,0.43,0.36,0.33,0.25,0.14,0.06,0.1,0.01,0.04,0.18,0.45,0.03,0.39,0.13,0.32,0.3,0.01,0.18,0.27,0.05,0.57,0.02,0.17,0.18,0.56,0.15,0.13,0.35,0.13,0.18,0.07,0.26,0.24,0.21,0.02,0.17,0.13,0.29,0.14,0.13,0.21,0.16,0.28,0.08,0.26,0.0,0.43,0.49,0.0,0.51,0.06,0.14,0.11,0.3,0.14,0.56,0.28,0.3,0.2,0.06,0.42,0.0,0.19,0.27,0.23,0.14,0.31,0.46,0.22,0.47,0.16,0.41,0.26,0.26,0.03,0.72,0.14,0.4,12220.58984375
2011-03-28,0,48,2.0,11,3,10.129032258064516,0.17,0.18,0.14,0.4,0.31,0.24,0.51,0.01,0.14,0.25,0.56,0.21,0.42,0.1,0.34,0.45,0.42,0.36,0.39,0.14,0.07,0.17,0.02,0.07,0.26,0.47,0.04,0.49,0.13,0.58,0.27,0.02,0.28,0.31,0.05,0.54,0.07,0.14,0.35,0.53,0.19,0.27,0.33,0.27,0.2,0.07,0.29,0.32,0.27,0.02,0.18,0.14,0.43,0.14,0.23,0.22,0.17,0.37,0.08,0.27,0.0,0.39,0.31,0.0,0.43,0.1,0.26,0.13,0.35,0.19,0.59,0.23,0.23,0.21,0.08,0.63,0.01,0.18,0.26,0.33,0.13,0.35,0.35,0.29,0.44,0.32,0.35,0.26,0.22,0.04,0.58,0.26,0.32,12197.8798828125
2011-03-29,0,49,1.02,11,3,10.096774193548388,0.18,0.18,0.15,0.39,0.32,0.24,0.57,0.01,0.13,0.3,0.55,0.22,0.43,0.08,0.34,0.4,0.43,0.37,0.39,0.15,0.06,0.21,0.02,0.07,0.28,0.47,0.04,0.46,0.14,0.54,0.29,0.02,0.28,0.37,0.05,0.53,0.08,0.12,0.36,0.5,0.18,0.28,0.31,0.31,0.2,0.08,0.29,0.35,0.29,0.02,0.18,0.13,0.45,0.14,0.24,0.22,0.17,0.4,0.07,0.29,0.0,0.41,0.27,0.0,0.5,0.1,0.26,0.13,0.37,0.19,0.59,0.22,0.22,0.21,0.08,0.65,0.01,0.24,0.29,0.34,0.13,0.4,0.31,0.25,0.41,0.28,0.33,0.33,0.21,0.04,0.62,0.26,0.33,12279.009765625
2011-03-30,0,54,1.1,13,3,10.064516129032258,0.17,0.18,0.15,0.42,0.36,0.29,0.51,0.01,0.13,0.25,0.55,0.2,0.42,0.06,0.33,0.46,0.45,0.4,0.39,0.14,0.06,0.18,0.02,0.07,0.27,0.45,0.04,0.44,0.13,0.54,0.28,0.02,0.27,0.32,0.06,0.52,0.08,0.14,0.35,0.53,0.16,0.25,0.31,0.27,0.19,0.06,0.29,0.34,0.28,0.02,0.18,0.15,0.45,0.14,0.24,0.22,0.17,0.39,0.08,0.28,0.0,0.4,0.27,0.0,0.49,0.11,0.25,0.14,0.36,0.2,0.66,0.22,0.24,0.18,0.07,0.65,0.01,0.23,0.29,0.36,0.16,0.35,0.34,0.23,0.42,0.28,0.33,0.28,0.21,0.04,0.63,0.25,0.33,12350.6103515625
2011-03-31,0,55,1.02,13,3,10.032258064516126,0.17,0.18,0.15,0.43,0.32,0.35,0.5,0.01,0.13,0.23,0.57,0.21,0.41,0.05,0.33,0.43,0.45,0.39,0.4,0.15,0.06,0.16,0.02,0.06,0.25,0.46,0.04,0.41,0.14,0.54,0.31,0.02,0.29,0.29,0.06,0.52,0.07,0.18,0.37,0.49,0.19,0.27,0.31,0.34,0.19,0.06,0.29,0.33,0.24,0.02,0.17,0.14,0.42,0.13,0.23,0.22,0.17,0.4,0.08,0.3,0.0,0.39,0.28,0.0,0.46,0.09,0.24,0.16,0.35,0.18,0.64,0.21,0.21,0.19,0.07,0.64,0.01,0.24,0.28,0.32,0.13,0.38,0.32,0.24,0.42,0.24,0.34,0.23,0.22,0.03,0.7,0.28,0.32,12319.73046875
2011-04-01,0,51,0.93,12,3,10.0,0.15,0.17,0.13,0.48,0.27,0.3,0.46,0.01,0.12,0.22,0.61,0.2,0.38,0.06,0.33,0.35,0.38,0.33,0.34,0.18,0.06,0.13,0.02,0.05,0.23,0.43,0.03,0.4,0.13,0.55,0.26,0.02,0.34,0.27,0.07,0.53,0.11,0.14,0.37,0.46,0.18,0.27,0.3,0.27,0.17,0.07,0.26,0.32,0.21,0.02,0.17,0.13,0.4,0.13,0.19,0.22,0.16,0.33,0.08,0.28,0.0,0.37,0.36,0.0,0.45,0.08,0.21,0.12,0.36,0.16,0.64,0.22,0.22,0.18,0.06,0.6,0.0,0.18,0.25,0.32,0.13,0.28,0.32,0.29,0.42,0.25,0.37,0.29,0.23,0.03,0.72,0.22,0.33,12376.7197265625
2011-04-02,0,22,0.43,5,1,9.933333333333334,0.11,0.17,0.09,0.58,0.23,0.17,0.34,0.0,0.08,0.15,0.52,0.18,0.35,0.04,0.34,0.38,0.32,0.3,0.26,0.15,0.05,0.11,0.01,0.03,0.16,0.38,0.02,0.36,0.13,0.39,0.3,0.01,0.26,0.2,0.06,0.58,0.04,0.15,0.2,0.57,0.15,0.18,0.33,0.14,0.17,0.06,0.26,0.27,0.19,0.02,0.16,0.12,0.25,0.14,0.15,0.23,0.14,0.27,0.07,0.24,0.0,0.41,0.49,0.0,0.49,0.06,0.13,0.08,0.3,0.12,0.58,0.26,0.26,0.17,0.05,0.4,0.0,0.13,0.24,0.24,0.18,0.19,0.4,0.24,0.44,0.13,0.46,0.22,0.26,0.02,0.76,0.14,0.33,12376.7197265625
2011-04-03,0,27,1.23,6,1,9.866666666666667,0.12,0.18,0.11,0.5,0.24,0.21,0.37,0.0,0.08,0.18,0.4,0.22,0.39,0.12,0.35,0.42,0.32,0.29,0.25,0.14,0.06,0.12,0.01,0.04,0.19,0.38,0.04,0.36,0.14,0.32,0.26,0.01,0.22,0.27,0.06,0.54,0.03,0.13,0.18,0.56,0.13,0.13,0.34,0.13,0.18,0.07,0.27,0.21,0.21,0.02,0.17,0.14,0.32,0.13,0.15,0.23,0.16,0.3,0.08,0.29,0.01,0.42,0.48,0.0,0.56,0.08,0.13,0.11,0.3,0.13,0.58,0.27,0.29,0.17,0.06,0.42,0.01,0.2,0.25,0.22,0.15,0.24,0.42,0.22,0.45,0.16,0.46,0.24,0.27,0.03,0.71,0.16,0.36,12376.7197265625
2011-04-04,0,49,1.81,11,3,9.8,0.18,0.17,0.12,0.38,0.32,0.27,0.57,0.01,0.13,0.24,0.6,0.21,0.43,0.11,0.35,0.42,0.43,0.37,0.39,0.18,0.06,0.12,0.02,0.05,0.28,0.47,0.05,0.43,0.13,0.56,0.28,0.03,0.29,0.28,0.05,0.52,0.08,0.15,0.37,0.49,0.18,0.28,0.32,0.24,0.19,0.08,0.29,0.32,0.27,0.03,0.19,0.18,0.44,0.13,0.2,0.22,0.17,0.42,0.08,0.24,0.0,0.4,0.29,0.0,0.42,0.1,0.25,0.15,0.35,0.18,0.57,0.22,0.22,0.2,0.07,0.66,0.01,0.2,0.29,0.29,0.13,0.35,0.33,0.28,0.43,0.28,0.34,0.23,0.21,0.04,0.59,0.26,0.33,12400.0302734375
