Date,start,adjusted,unadjusted,monthly
2012-02-17,0,2,55,9.448275862068966
2012-02-18,0,1,35,9.413793103448276
2012-02-19,0,1,27,9.379310344827584
2012-02-20,0,3,74,9.344827586206897
2012-02-21,0,2,61,9.310344827586208
2012-02-22,0,2,52,9.275862068965518
2012-02-23,0,2,55,9.24137931034483
2012-02-24,0,2,49,9.20689655172414
2012-02-25,0,1,26,9.172413793103447
2012-02-26,0,1,21,9.137931034482758
2012-02-27,0,2,52,9.103448275862071
2012-02-28,0,2,51,9.06896551724138
2012-02-29,0,2,51,9.034482758620689
2012-03-01,0,2,53,9.0
2012-03-02,0,2,53,9.0
2012-03-03,0,1,25,9.0
2012-03-04,0,1,27,9.0
2012-03-05,0,2,49,9.0
2012-03-06,0,2,56,9.0
2012-03-07,0,2,62,9.0
2012-03-08,0,2,49,9.0
2012-03-09,0,2,55,9.0
2012-03-10,0,1,24,9.0
2012-03-11,0,1,17,9.0
2012-03-12,0,2,51,9.0
2012-03-13,0,2,50,9.0
2012-03-14,0,2,52,9.0
2012-03-15,0,2,54,9.0
2012-03-16,0,2,52,9.0
2012-03-17,0,1,20,9.0
2012-03-18,0,1,23,9.0
2012-03-19,0,2,47,9.0
2012-03-20,0,2,52,9.0
2012-03-21,0,2,47,9.0
2012-03-22,0,2,44,9.0
2012-03-23,0,2,37,9.0
2012-03-24,0,1,27,9.0
2012-03-25,0,1,19,9.0
2012-03-26,0,2,44,9.0
2012-03-27,0,2,44,9.0
2012-03-28,0,2,51,9.0
2012-03-29,0,2,46,9.0
2012-03-30,0,2,46,9.0
2012-03-31,0,1,19,9.0
2012-04-01,0,1,24,9.0
2012-04-02,0,2,39,9.0
2012-04-03,0,2,47,9.0
2012-04-04,0,2,49,9.0
2012-04-05,0,3,53,9.0
2012-04-06,0,3,77,9.0
2012-04-07,0,1,26,9.0
2012-04-08,0,1,18,9.0
2012-04-09,0,2,51,9.0
2012-04-10,0,2,60,9.0
2012-04-11,0,2,55,9.0
2012-04-12,0,2,47,9.0
2012-04-13,0,2,38,9.0
2012-04-14,0,1,20,9.0
2012-04-15,0,1,26,9.0
2012-04-16,0,2,49,9.0
2012-04-17,0,2,46,9.0
2012-04-18,0,2,46,9.0
2012-04-19,0,2,44,9.0
2012-04-20,0,2,39,9.0
2012-04-21,0,1,19,9.0
2012-04-22,0,1,18,9.0
2012-04-23,0,2,48,9.0
2012-04-24,0,2,47,9.0
2012-04-25,0,2,48,9.0
2012-04-26,0,2,53,9.0
2012-04-27,0,2,35,9.0
2012-04-28,0,1,19,9.0
2012-04-29,0,1,20,9.0
2012-04-30,0,2,45,9.0
2012-05-01,0,2,42,9.0
2012-05-02,0,2,37,8.935483870967742
2012-05-03,0,2,39,8.870967741935484
2012-05-04,0,2,40,8.806451612903226
2012-05-05,0,1,21,8.741935483870968
2012-05-06,0,1,20,8.67741935483871
2012-05-07,0,2,50,8.612903225806452
2012-05-08,0,2,49,8.548387096774192
2012-05-09,0,2,37,8.483870967741936
2012-05-10,0,2,36,8.419354838709678
2012-05-11,0,2,42,8.35483870967742
2012-05-12,0,1,22,8.290322580645162
2012-05-13,0,1,20,8.225806451612902
2012-05-14,0,2,40,8.161290322580646
2012-05-15,0,2,46,8.096774193548388
2012-05-16,0,2,43,8.032258064516128
2012-05-17,0,2,61,7.96774193548387
2012-05-18,0,4,100,7.903225806451613
2012-05-19,0,1,34,7.838709677419355
2012-05-20,0,1,27,7.774193548387097
2012-05-21,0,2,54,7.709677419354839
2012-05-22,0,2,53,7.645161290322582
2012-05-23,0,2,58,7.580645161290323
2012-05-24,0,2,49,7.516129032258063
2012-05-25,0,2,44,7.451612903225807
2012-05-26,0,1,22,7.387096774193548
2012-05-27,0,1,15,7.32258064516129
2012-05-28,0,1,31,7.258064516129032
2012-05-29,0,2,40,7.193548387096773
2012-05-30,0,2,46,7.129032258064517
2012-05-31,0,2,48,7.064516129032258
2012-06-01,0,2,50,7.0
2012-06-02,0,1,25,6.966666666666668
2012-06-03,0,1,20,6.933333333333334
2012-06-04,0,2,52,6.9
2012-06-05,0,2,50,6.866666666666666
2012-06-06,0,2,36,6.833333333333332
2012-06-07,0,2,37,6.8
2012-06-08,0,1,36,6.7666666666666675
2012-06-09,0,1,22,6.7333333333333325
2012-06-10,0,1,18,6.7
2012-06-11,0,1,35,6.666666666666668
2012-06-12,0,1,33,6.633333333333334
2012-06-13,0,1,35,6.6
2012-06-14,0,1,34,6.566666666666666
2012-06-15,0,1,38,6.533333333333332
2012-06-16,0,1,17,6.5
2012-06-17,0,1,18,6.466666666666668
2012-06-18,0,2,37,6.433333333333334
2012-06-19,0,1,38,6.4
2012-06-20,0,1,36,6.366666666666667
2012-06-21,0,2,43,6.333333333333332
2012-06-22,0,1,39,6.3
2012-06-23,0,1,20,6.2666666666666675
2012-06-24,0,1,18,6.2333333333333325
2012-06-25,0,1,37,6.2
2012-06-26,0,2,34,6.166666666666668
2012-06-27,0,1,31,6.133333333333333
2012-06-28,0,2,50,6.1
2012-06-29,0,2,34,6.066666666666666
2012-06-30,0,1,22,6.033333333333332
2012-07-01,0,1,8,6.0
2012-07-02,0,3,18,6.0
2012-07-03,0,4,23,6.0
2012-07-04,0,2,10,6.0
2012-07-05,0,2,15,6.0
2012-07-06,0,2,13,6.0
2012-07-07,0,1,8,6.0
2012-07-08,0,1,6,6.0
2012-07-09,0,2,13,6.0
2012-07-10,0,2,15,6.0
2012-07-11,0,2,14,6.0
2012-07-12,0,2,14,6.0
2012-07-13,0,2,14,6.0
2012-07-14,0,1,7,6.0
2012-07-15,0,1,6,6.0
2012-07-16,0,2,14,6.0
2012-07-17,0,2,13,6.0
2012-07-18,0,2,14,6.0
2012-07-19,0,3,15,6.0
2012-07-20,0,2,12,6.0
2012-07-21,0,1,8,6.0
2012-07-22,0,1,7,6.0
2012-07-23,0,2,15,6.0
2012-07-24,0,2,15,6.0
2012-07-25,0,2,13,6.0
2012-07-26,0,2,15,6.0
2012-07-27,0,2,15,6.0
2012-07-28,0,1,7,6.0
2012-07-29,0,1,8,6.0
2012-07-30,0,2,14,6.0
2012-07-31,0,2,13,6.0
2012-08-01,0,2,14,6.0
2012-08-02,0,2,15,6.03225806451613
2012-08-03,0,2,12,6.064516129032258
2012-08-04,0,1,9,6.096774193548387
2012-08-05,0,1,8,6.129032258064517
2012-08-06,0,2,14,6.161290322580645
2012-08-07,0,2,13,6.193548387096773
2012-08-08,0,2,13,6.225806451612903
2012-08-09,0,2,15,6.258064516129032
2012-08-10,0,2,14,6.290322580645161
2012-08-11,0,1,8,6.32258064516129
2012-08-12,0,1,7,6.354838709677418
2012-08-13,0,2,14,6.387096774193548
2012-08-14,0,2,13,6.419354838709677
2012-08-15,0,2,14,6.451612903225807
2012-08-16,0,2,13,6.483870967741937
2012-08-17,0,2,15,6.516129032258063
2012-08-18,0,1,9,6.548387096774193
2012-08-19,0,1,7,6.580645161290323
2012-08-20,0,2,11,6.612903225806452
2012-08-21,0,2,14,6.645161290322582
2012-08-22,0,2,13,6.67741935483871
2012-08-23,0,2,13,6.709677419354839
2012-08-24,0,2,15,6.741935483870968
2012-08-25,0,1,7,6.774193548387097
2012-08-26,0,1,7,6.806451612903227
2012-08-27,0,2,17,6.838709677419355
2012-08-28,0,2,12,6.870967741935483
2012-08-29,0,2,13,6.903225806451613
2012-08-30,0,2,14,6.935483870967742
2012-08-31,0,2,15,6.96774193548387
2012-09-01,0,1,9,7.0
2012-09-02,0,1,7,7.066666666666666
2012-09-03,0,2,12,7.133333333333334
2012-09-04,0,2,13,7.2
2012-09-05,0,2,13,7.2666666666666675
2012-09-06,0,3,20,7.333333333333332
2012-09-07,0,3,17,7.4
2012-09-08,0,1,9,7.466666666666668
2012-09-09,0,1,8,7.533333333333332
2012-09-10,0,3,16,7.6
2012-09-11,0,2,18,7.666666666666668
2012-09-12,0,3,17,7.7333333333333325
2012-09-13,0,3,19,7.8
2012-09-14,0,3,21,7.866666666666667
2012-09-15,0,2,10,7.933333333333334
2012-09-16,0,1,8,8.0
2012-09-17,0,3,18,8.066666666666666
2012-09-18,0,3,17,8.133333333333333
2012-09-19,0,3,19,8.2
2012-09-20,0,3,19,8.266666666666666
2012-09-21,0,2,18,8.333333333333334
2012-09-22,0,1,10,8.4
2012-09-23,0,1,11,8.466666666666667
2012-09-24,0,3,16,8.533333333333333
2012-09-25,0,3,16,8.6
2012-09-26,0,3,17,8.666666666666666
2012-09-27,0,3,20,8.733333333333334
2012-09-28,0,2,16,8.8
2012-09-29,0,1,9,8.866666666666667
2012-09-30,0,1,10,8.933333333333334
2012-10-01,0,3,20,9.0
2012-10-02,0,3,19,9.096774193548388
2012-10-03,0,3,17,9.193548387096774
2012-10-04,0,3,19,9.290322580645162
2012-10-05,0,4,22,9.387096774193546
2012-10-06,0,2,11,9.483870967741936
2012-10-07,0,2,14,9.580645161290322
2012-10-08,0,4,26,9.677419354838712
2012-10-09,0,3,17,9.774193548387096
2012-10-10,0,3,19,9.870967741935484
2012-10-11,0,3,18,9.967741935483874
2012-10-12,0,2,17,10.064516129032258
2012-10-13,0,1,8,10.161290322580646
2012-10-14,0,1,8,10.258064516129034
2012-10-15,0,3,17,10.35483870967742
2012-10-16,0,3,18,10.451612903225808
2012-10-17,0,3,17,10.548387096774192
2012-10-18,0,3,19,10.64516129032258
2012-10-19,0,3,21,10.741935483870966
2012-10-20,0,2,11,10.838709677419352
2012-10-21,0,1,8,10.93548387096774
2012-10-22,0,3,18,11.032258064516126
2012-10-23,0,3,23,11.129032258064516
2012-10-24,0,3,24,11.225806451612904
2012-10-25,0,3,18,11.32258064516129
2012-10-26,0,3,18,11.419354838709678
2012-10-27,0,1,9,11.516129032258064
2012-10-28,0,2,10,11.612903225806454
2012-10-29,0,6,38,11.709677419354836
2012-10-30,0,5,30,11.806451612903226
2012-10-31,0,4,25,11.903225806451614
2012-11-01,0,3,19,12.0
2012-11-02,0,3,22,11.866666666666667
2012-11-03,0,1,8,11.733333333333333
2012-11-04,0,1,8,11.6
2012-11-05,0,3,20,11.466666666666667
2012-11-06,0,3,21,11.333333333333336
2012-11-07,0,16,100,11.2
2012-11-08,0,10,67,11.066666666666665
2012-11-09,0,8,49,10.933333333333335
2012-11-10,0,3,19,10.8
2012-11-11,0,3,19,10.666666666666666
2012-11-12,0,5,32,10.533333333333333
2012-11-13,0,4,24,10.4
2012-11-14,0,4,26,10.266666666666666
2012-11-15,0,5,29,10.133333333333333
2012-11-16,0,4,28,10.0
2012-11-17,0,2,11,9.866666666666667
2012-11-18,0,2,10,9.733333333333334
2012-11-19,0,4,23,9.6
2012-11-20,0,3,21,9.466666666666667
2012-11-21,0,4,23,9.333333333333334
2012-11-22,0,2,13,9.2
2012-11-23,0,3,23,9.066666666666666
2012-11-24,0,2,9,8.933333333333334
2012-11-25,0,1,8,8.8
2012-11-26,0,3,18,8.666666666666666
2012-11-27,0,3,21,8.533333333333333
2012-11-28,0,3,18,8.4
2012-11-29,0,3,19,8.266666666666666
2012-11-30,0,3,19,8.133333333333333
2012-12-01,0,1,9,8.0
2012-12-02,0,1,8,8.03225806451613
2012-12-03,0,3,18,8.064516129032258
2012-12-04,0,3,20,8.096774193548388
2012-12-05,0,3,18,8.129032258064516
2012-12-06,0,3,20,8.161290322580646
2012-12-07,0,3,16,8.193548387096774
2012-12-08,0,2,9,8.225806451612902
2012-12-09,0,1,8,8.258064516129032
2012-12-10,0,3,16,8.290322580645162
2012-12-11,0,3,19,8.32258064516129
2012-12-12,0,3,18,8.35483870967742
2012-12-13,0,3,18,8.387096774193548
2012-12-14,0,2,15,8.419354838709678
2012-12-15,0,1,7,8.451612903225808
2012-12-16,0,1,6,8.483870967741936
2012-12-17,0,3,15,8.516129032258064
2012-12-18,0,3,16,8.548387096774192
2012-12-19,0,3,17,8.580645161290322
2012-12-20,0,3,18,8.612903225806452
2012-12-21,0,3,21,8.64516129032258
2012-12-22,0,2,9,8.67741935483871
2012-12-23,0,2,11,8.709677419354838
2012-12-24,0,4,27,8.741935483870968
2012-12-25,0,1,8,8.774193548387098
2012-12-26,0,3,17,8.806451612903226
2012-12-27,0,3,18,8.838709677419354
2012-12-28,0,3,21,8.870967741935484
2012-12-29,0,2,11,8.903225806451612
2012-12-30,0,2,13,8.935483870967742
2012-12-31,0,6,35,8.967741935483874
2013-01-01,0,2,44,9.0
2013-01-02,0,4,65,9.0
2013-01-03,0,3,59,9.0
2013-01-04,0,3,52,9.0
2013-01-05,0,1,27,9.0
2013-01-06,0,1,24,9.0
2013-01-07,0,3,47,9.0
2013-01-08,0,2,40,9.0
2013-01-09,0,3,44,9.0
2013-01-10,0,2,46,9.0
2013-01-11,0,3,47,9.0
2013-01-12,0,1,24,9.0
2013-01-13,0,1,18,9.0
2013-01-14,0,3,54,9.0
2013-01-15,0,3,49,9.0
2013-01-16,0,3,51,9.0
2013-01-17,0,3,42,9.0
2013-01-18,0,3,54,9.0
2013-01-19,0,2,37,9.0
2013-01-20,0,2,27,9.0
2013-01-21,0,4,70,9.0
2013-01-22,0,3,47,9.0
2013-01-23,0,3,53,9.0
2013-01-24,0,3,55,9.0
2013-01-25,0,3,48,9.0
2013-01-26,0,2,24,9.0
2013-01-27,0,1,25,9.0
2013-01-28,0,2,49,9.0
2013-01-29,0,3,54,9.0
2013-01-30,0,3,53,9.0
2013-01-31,0,3,49,9.0
2013-02-01,0,3,70,9.0
2013-02-02,0,2,29,9.035714285714286
2013-02-03,0,2,25,9.071428571428571
2013-02-04,0,3,54,9.107142857142858
2013-02-05,0,3,63,9.142857142857142
2013-02-06,0,3,51,9.178571428571429
2013-02-07,0,3,52,9.214285714285714
2013-02-08,0,3,49,9.25
2013-02-09,0,2,24,9.285714285714286
2013-02-10,0,1,28,9.321428571428571
2013-02-11,0,3,50,9.357142857142858
2013-02-12,0,3,49,9.392857142857142
2013-02-13,0,3,54,9.428571428571429
2013-02-14,0,3,59,9.464285714285714
2013-02-15,0,3,58,9.5
2013-02-16,0,2,29,9.535714285714286
2013-02-17,0,2,29,9.571428571428571
2013-02-18,0,4,64,9.607142857142858
2013-02-19,0,3,50,9.642857142857142
2013-02-20,0,3,62,9.678571428571429
2013-02-21,0,3,61,9.714285714285714
2013-02-22,0,3,55,9.75
2013-02-23,0,1,21,9.785714285714286
2013-02-24,0,1,26,9.821428571428571
2013-02-25,0,3,59,9.857142857142858
2013-02-26,0,4,66,9.892857142857142
2013-02-27,0,3,60,9.928571428571429
2013-02-28,0,4,58,9.964285714285714
2013-03-01,0,3,56,10.0
2013-03-02,0,2,28,9.96774193548387
2013-03-03,0,1,23,9.935483870967742
2013-03-04,0,3,55,9.903225806451612
2013-03-05,0,4,71,9.870967741935484
2013-03-06,0,4,75,9.838709677419354
2013-03-07,0,3,62,9.806451612903226
2013-03-08,0,3,62,9.774193548387096
2013-03-09,0,2,26,9.741935483870966
2013-03-10,0,2,31,9.709677419354838
2013-03-11,0,3,54,9.677419354838712
2013-03-12,0,3,58,9.64516129032258
2013-03-13,0,3,52,9.612903225806454
2013-03-14,0,3,59,9.580645161290322
2013-03-15,0,3,54,9.548387096774192
2013-03-16,0,1,28,9.516129032258064
2013-03-17,0,1,25,9.483870967741936
2013-03-18,0,3,56,9.451612903225808
2013-03-19,0,3,60,9.419354838709678
2013-03-20,0,3,60,9.387096774193546
2013-03-21,0,3,56,9.35483870967742
2013-03-22,0,3,48,9.322580645161288
2013-03-23,0,1,27,9.290322580645162
2013-03-24,0,2,23,9.258064516129034
2013-03-25,0,3,51,9.225806451612904
2013-03-26,0,3,48,9.193548387096774
2013-03-27,0,3,53,9.161290322580646
2013-03-28,0,4,66,9.129032258064516
2013-03-29,0,5,100,9.096774193548388
2013-03-30,0,1,23,9.064516129032258
2013-03-31,0,1,20,9.032258064516126
2013-04-01,0,3,43,9.0
2013-04-02,0,3,54,9.0
2013-04-03,0,3,53,9.0
2013-04-04,0,3,55,9.0
2013-04-05,0,3,56,9.0
2013-04-06,0,1,25,9.0
2013-04-07,0,1,26,9.0
2013-04-08,0,3,53,9.0
2013-04-09,0,3,55,9.0
2013-04-10,0,3,56,9.0
2013-04-11,0,3,62,9.0
2013-04-12,0,3,53,9.0
2013-04-13,0,1,21,9.0
2013-04-14,0,1,23,9.0
2013-04-15,0,4,62,9.0
2013-04-16,0,4,70,9.0
2013-04-17,0,3,61,9.0
2013-04-18,0,3,57,9.0
2013-04-19,0,3,58,9.0
2013-04-20,0,1,21,9.0
2013-04-21,0,1,24,9.0
2013-04-22,0,3,56,9.0
2013-04-23,0,3,54,9.0
2013-04-24,0,4,58,9.0
2013-04-25,0,3,64,9.0
2013-04-26,0,3,51,9.0
2013-04-27,0,1,20,9.0
2013-04-28,0,1,23,9.0
2013-04-29,0,3,52,9.0
2013-04-30,0,3,52,9.0
2013-05-01,0,3,55,9.0
2013-05-02,0,3,55,8.96774193548387
2013-05-03,0,3,55,8.935483870967742
2013-05-04,0,2,27,8.903225806451612
2013-05-05,0,1,22,8.870967741935484
2013-05-06,0,3,53,8.838709677419354
2013-05-07,0,3,59,8.806451612903226
2013-05-08,0,3,58,8.774193548387098
2013-05-09,0,3,62,8.741935483870968
2013-05-10,0,3,48,8.709677419354838
2013-05-11,0,2,27,8.67741935483871
2013-05-12,0,1,20,8.64516129032258
2013-05-13,0,3,45,8.612903225806452
2013-05-14,0,3,54,8.580645161290322
2013-05-15,0,3,57,8.548387096774192
2013-05-16,0,3,51,8.516129032258064
2013-05-17,0,3,50,8.483870967741936
2013-05-18,0,2,24,8.451612903225808
2013-05-19,0,1,27,8.419354838709678
2013-05-20,0,3,49,8.387096774193548
2013-05-21,0,3,50,8.35483870967742
2013-05-22,0,3,61,8.32258064516129
2013-05-23,0,3,60,8.290322580645162
2013-05-24,0,3,52,8.258064516129032
2013-05-25,0,1,23,8.225806451612902
2013-05-26,0,1,22,8.193548387096774
2013-05-27,0,2,35,8.161290322580646
2013-05-28,0,3,46,8.129032258064516
2013-05-29,0,3,54,8.096774193548388
2013-05-30,0,3,54,8.064516129032258
2013-05-31,0,3,47,8.032258064516128
2013-06-01,0,1,26,8.0
2013-06-02,0,1,19,7.966666666666668
2013-06-03,0,3,48,7.933333333333334
2013-06-04,0,3,47,7.9
2013-06-05,0,3,56,7.866666666666666
2013-06-06,0,3,53,7.833333333333332
2013-06-07,0,3,47,7.8
2013-06-08,0,1,20,7.7666666666666675
2013-06-09,0,1,21,7.7333333333333325
2013-06-10,0,2,37,7.7
2013-06-11,0,2,40,7.666666666666668
2013-06-12,0,2,41,7.633333333333334
2013-06-13,0,3,46,7.6
2013-06-14,0,2,41,7.566666666666666
2013-06-15,0,1,18,7.533333333333332
2013-06-16,0,1,19,7.5
2013-06-17,0,2,40,7.466666666666668
2013-06-18,0,2,43,7.433333333333334
2013-06-19,0,2,42,7.4
2013-06-20,0,4,72,7.366666666666667
2013-06-21,0,4,80,7.333333333333332
2013-06-22,0,2,33,7.3
2013-06-23,0,1,24,7.2666666666666675
2013-06-24,0,4,62,7.2333333333333325
2013-06-25,0,3,55,7.2
2013-06-26,0,3,54,7.166666666666668
2013-06-27,0,2,50,7.133333333333333
2013-06-28,0,3,48,7.1
2013-06-29,0,1,20,7.066666666666666
2013-06-30,0,1,16,7.033333333333332
2013-07-01,0,3,36,7.0
2013-07-02,0,3,38,7.0
2013-07-03,0,4,50,7.0
2013-07-04,0,2,21,7.0
2013-07-05,0,4,42,7.0
2013-07-06,0,2,16,7.0
2013-07-07,0,1,11,7.0
2013-07-08,0,3,33,7.0
2013-07-09,0,3,38,7.0
2013-07-10,0,3,33,7.0
2013-07-11,0,3,33,7.0
2013-07-12,0,3,33,7.0
2013-07-13,0,1,20,7.0
2013-07-14,0,1,15,7.0
2013-07-15,0,2,32,7.0
2013-07-16,0,3,34,7.0
2013-07-17,0,3,32,7.0
2013-07-18,0,3,33,7.0
2013-07-19,0,3,28,7.0
2013-07-20,0,1,14,7.0
2013-07-21,0,1,18,7.0
2013-07-22,0,2,33,7.0
2013-07-23,0,3,32,7.0
2013-07-24,0,3,29,7.0
2013-07-25,0,3,30,7.0
2013-07-26,0,3,34,7.0
2013-07-27,0,2,15,7.0
2013-07-28,0,1,20,7.0
2013-07-29,0,3,25,7.0
2013-07-30,0,3,35,7.0
2013-07-31,0,3,28,7.0
2013-08-01,0,3,34,7.0
2013-08-02,0,3,38,7.096774193548387
2013-08-03,0,1,17,7.193548387096773
2013-08-04,0,1,14,7.290322580645161
2013-08-05,0,3,31,7.387096774193548
2013-08-06,0,3,30,7.483870967741937
2013-08-07,0,3,30,7.580645161290323
2013-08-08,0,3,31,7.67741935483871
2013-08-09,0,3,34,7.774193548387097
2013-08-10,0,2,19,7.870967741935483
2013-08-11,0,1,14,7.96774193548387
2013-08-12,0,3,33,8.064516129032258
2013-08-13,0,2,28,8.161290322580644
2013-08-14,0,3,31,8.258064516129032
2013-08-15,0,4,36,8.35483870967742
2013-08-16,0,3,37,8.451612903225808
2013-08-17,0,2,18,8.548387096774192
2013-08-18,0,1,12,8.64516129032258
2013-08-19,0,3,34,8.741935483870968
2013-08-20,0,3,33,8.838709677419354
2013-08-21,0,3,32,8.935483870967742
2013-08-22,0,4,40,9.032258064516126
2013-08-23,0,3,33,9.129032258064516
2013-08-24,0,2,18,9.225806451612904
2013-08-25,0,1,15,9.322580645161288
2013-08-26,0,3,31,9.419354838709678
2013-08-27,0,4,37,9.516129032258064
2013-08-28,0,3,38,9.612903225806454
2013-08-29,0,3,38,9.709677419354838
2013-08-30,0,3,34,9.806451612903226
2013-08-31,0,1,16,9.903225806451612
2013-09-01,0,1,13,10.0
2013-09-02,0,2,24,10.1
2013-09-03,0,3,37,10.2
2013-09-04,0,3,34,10.3
2013-09-05,0,3,37,10.4
2013-09-06,0,3,33,10.5
2013-09-07,0,1,17,10.6
2013-09-08,0,1,16,10.7
2013-09-09,0,3,34,10.8
2013-09-10,0,3,36,10.9
2013-09-11,0,3,40,11.0
2013-09-12,0,3,38,11.1
2013-09-13,0,3,39,11.2
2013-09-14,0,1,18,11.3
2013-09-15,0,1,18,11.4
2013-09-16,0,3,38,11.5
2013-09-17,0,3,42,11.6
2013-09-18,0,5,56,11.7
2013-09-19,0,6,59,11.8
2013-09-20,0,5,55,11.9
2013-09-21,0,4,44,12.0
2013-09-22,0,5,56,12.1
2013-09-23,0,6,62,12.2
2013-09-24,0,6,61,12.3
2013-09-25,0,6,66,12.4
2013-09-26,0,6,61,12.5
2013-09-27,0,5,62,12.6
2013-09-28,0,4,47,12.7
2013-09-29,0,4,52,12.8
2013-09-30,0,6,71,12.9
2013-10-01,0,8,100,13.0
2013-10-02,0,6,66,12.93548387096774
2013-10-03,0,6,71,12.870967741935484
2013-10-04,0,5,61,12.806451612903226
2013-10-05,0,3,34,12.741935483870966
2013-10-06,0,3,38,12.67741935483871
2013-10-07,0,5,57,12.612903225806454
2013-10-08,0,6,71,12.548387096774194
2013-10-09,0,5,66,12.483870967741936
2013-10-10,0,6,66,12.419354838709678
2013-10-11,0,5,62,12.35483870967742
2013-10-12,0,3,36,12.290322580645164
2013-10-13,0,4,48,12.225806451612904
2013-10-14,0,7,82,12.161290322580646
2013-10-15,0,5,60,12.096774193548386
2013-10-16,0,6,68,12.032258064516126
2013-10-17,0,5,58,11.967741935483874
2013-10-18,0,4,51,11.903225806451614
2013-10-19,0,3,37,11.838709677419354
2013-10-20,0,2,28,11.774193548387096
2013-10-21,0,4,49,11.709677419354836
2013-10-22,0,5,53,11.64516129032258
2013-10-23,0,4,47,11.580645161290322
2013-10-24,0,4,48,11.516129032258064
2013-10-25,0,4,44,11.451612903225806
2013-10-26,0,3,29,11.387096774193546
2013-10-27,0,2,30,11.32258064516129
2013-10-28,0,4,42,11.258064516129034
2013-10-29,0,4,51,11.193548387096774
2013-10-30,0,5,49,11.129032258064516
2013-10-31,0,4,46,11.06451612903226
2013-11-01,0,4,46,11.0
2013-11-02,0,2,27,10.933333333333335
2013-11-03,0,2,25,10.866666666666667
2013-11-04,0,4,48,10.8
2013-11-05,0,4,49,10.733333333333333
2013-11-06,0,4,52,10.666666666666666
2013-11-07,0,6,64,10.6
2013-11-08,0,5,64,10.533333333333333
2013-11-09,0,3,35,10.466666666666667
2013-11-10,0,4,36,10.4
2013-11-11,0,6,70,10.333333333333334
2013-11-12,0,4,49,10.266666666666667
2013-11-13,0,4,44,10.2
2013-11-14,0,5,48,10.133333333333333
2013-11-15,0,4,46,10.066666666666666
2013-11-16,0,2,28,10.0
2013-11-17,0,3,27,9.933333333333334
2013-11-18,0,4,48,9.866666666666667
2013-11-19,0,4,49,9.8
2013-11-20,0,4,50,9.733333333333334
2013-11-21,0,4,44,9.666666666666666
2013-11-22,0,4,49,9.6
2013-11-23,0,2,23,9.533333333333333
2013-11-24,0,2,23,9.466666666666667
2013-11-25,0,4,46,9.4
2013-11-26,0,4,50,9.333333333333334
2013-11-27,0,4,50,9.266666666666666
2013-11-28,0,3,30,9.2
2013-11-29,0,5,57,9.133333333333333
2013-11-30,0,2,25,9.066666666666666
2013-12-01,0,2,21,9.0
2013-12-02,0,4,41,9.064516129032258
2013-12-03,0,4,48,9.129032258064516
2013-12-04,0,4,48,9.193548387096774
2013-12-05,0,4,42,9.258064516129034
2013-12-06,0,4,40,9.322580645161288
2013-12-07,0,2,24,9.387096774193546
2013-12-08,0,2,27,9.451612903225808
2013-12-09,0,3,41,9.516129032258064
2013-12-10,0,4,40,9.580645161290322
2013-12-11,0,4,44,9.64516129032258
2013-12-12,0,4,45,9.709677419354838
2013-12-13,0,4,37,9.774193548387096
2013-12-14,0,2,20,9.838709677419354
2013-12-15,0,2,21,9.903225806451612
2013-12-16,0,3,40,9.967741935483874
2013-12-17,0,3,36,10.032258064516126
2013-12-18,0,4,46,10.096774193548388
2013-12-19,0,3,48,10.161290322580646
2013-12-20,0,3,39,10.225806451612904
2013-12-21,0,2,26,10.290322580645162
2013-12-22,0,1,19,10.35483870967742
2013-12-23,0,4,47,10.419354838709678
2013-12-24,0,6,72,10.483870967741936
2013-12-25,0,2,27,10.548387096774192
2013-12-26,0,4,48,10.612903225806454
2013-12-27,0,4,42,10.677419354838712
2013-12-28,0,3,25,10.741935483870966
2013-12-29,0,2,22,10.806451612903226
2013-12-30,0,4,53,10.870967741935484
2013-12-31,0,7,80,10.93548387096774
2014-01-01,0,3,46,11.0
2014-01-02,0,4,56,11.032258064516132
2014-01-03,0,4,51,11.06451612903226
2014-01-04,0,3,31,11.096774193548386
2014-01-05,0,2,28,11.129032258064516
2014-01-06,0,4,51,11.161290322580648
2014-01-07,0,4,53,11.193548387096774
2014-01-08,0,4,52,11.225806451612904
2014-01-09,0,5,57,11.258064516129034
2014-01-10,0,4,55,11.290322580645164
2014-01-11,0,2,30,11.32258064516129
2014-01-12,0,2,28,11.35483870967742
2014-01-13,0,4,54,11.387096774193546
2014-01-14,0,5,57,11.419354838709678
2014-01-15,0,5,59,11.451612903225806
2014-01-16,0,4,56,11.483870967741936
2014-01-17,0,5,60,11.516129032258064
2014-01-18,0,3,34,11.548387096774194
2014-01-19,0,3,39,11.580645161290322
2014-01-20,0,6,84,11.612903225806454
2014-01-21,0,4,50,11.64516129032258
2014-01-22,0,4,51,11.67741935483871
2014-01-23,0,4,57,11.709677419354836
2014-01-24,0,6,79,11.741935483870966
2014-01-25,0,4,49,11.774193548387096
2014-01-26,0,3,38,11.806451612903226
2014-01-27,0,6,80,11.838709677419354
2014-01-28,0,5,67,11.870967741935484
2014-01-29,0,5,68,11.903225806451614
2014-01-30,0,5,71,11.93548387096774
2014-01-31,0,5,64,11.967741935483874
2014-02-01,0,3,34,12.0
2014-02-02,0,2,30,11.964285714285715
2014-02-03,0,6,83,11.928571428571427
